printedYear,startMonth,startDay,endMonth,endDay,parish,cause,count,parishTotal,parishPlague,canonicalDBN
1669,December,21,December,28,"Clement-Danes, without Temple-Bar",Aged,1.0,7.0,,St Clement Danes
1669,December,21,December,28,"Clement-Danes, without Temple-Bar",Childbed,1.0,7.0,,St Clement Danes
1669,December,21,December,28,"Clement-Danes, without Temple-Bar",Consumpcon,2.0,7.0,,St Clement Danes
1669,December,21,December,28,"Clement-Danes, without Temple-Bar",Small pox,1.0,7.0,,St Clement Danes
1669,December,21,December,28,"Clement-Danes, without Temple-Bar",Teeth,1.0,7.0,,St Clement Danes
1669,December,21,December,28,"Clement-Danes, without Temple-Bar",Wormes,1.0,7.0,,St Clement Danes
1665,March,13,March,20,Paul Covent-Garden,Stilborne,1.0,2.0,,St Paul Covent Garden
1665,March,13,March,20,Paul Covent-Garden,Infant,1.0,2.0,,St Paul Covent Garden
1666,April,10,April,17,Paul Covent-Garden,Consumpcon,1.0,1.0,,St Paul Covent Garden
1666,May,22,May,29,Paul Covent-Garden,Convulcon,1.0,1.0,,St Paul Covent Garden
1666,July,10,July,17,Paul Covent-Garden,Consumpcon,1.0,3.0,,St Paul Covent Garden
1666,July,10,July,17,Paul Covent-Garden,Convulcon,1.0,3.0,,St Paul Covent Garden
1666,July,10,July,17,Paul Covent-Garden,Thrush,1.0,3.0,,St Paul Covent Garden
1666,September,18,September,25,Paul Covent-Garden,Consumpcon,1.0,3.0,,St Paul Covent Garden
1666,September,18,September,25,Paul Covent-Garden,Dropsy,1.0,3.0,,St Paul Covent Garden
1666,September,18,September,25,Paul Covent-Garden,ffrenchpox,1.0,3.0,,St Paul Covent Garden
1666,January,1,January,8,Paul Covent-Garden,Meagrome,1.0,3.0,,St Paul Covent Garden
1666,January,1,January,8,Paul Covent-Garden,Stoping of ye Stomack,2.0,3.0,,St Paul Covent Garden
1666,January,8,January,15,Paul Covent-Garden,Consumpcon,1.0,3.0,,St Paul Covent Garden
1666,January,8,January,15,Paul Covent-Garden,Teeth,1.0,3.0,,St Paul Covent Garden
1666,January,8,January,15,Paul Covent-Garden,Tissick,1.0,3.0,,St Paul Covent Garden
1666,January,15,January,22,Paul Covent-Garden,Consumpcon,1.0,3.0,,St Paul Covent Garden
1666,January,15,January,22,Paul Covent-Garden,Kild,1.0,3.0,,St Paul Covent Garden
1666,January,15,January,22,Paul Covent-Garden,Stoping of ye Stomack,1.0,3.0,,St Paul Covent Garden
1666,January,22,January,29,Paul Covent-Garden,Dropsy,2.0,2.0,,St Paul Covent Garden
1666,February,12,February,19,Paul Covent-Garden,Dropsy,2.0,5.0,,St Paul Covent Garden
1666,February,12,February,19,Paul Covent-Garden,ffalling sickness,1.0,5.0,,St Paul Covent Garden
1666,February,12,February,19,Paul Covent-Garden,Stone,1.0,5.0,,St Paul Covent Garden
1666,February,12,February,19,Paul Covent-Garden,Teeth,1.0,5.0,,St Paul Covent Garden
1667,March,10,March,17,Paul Covent-Garden,Gripes,1.0,4.0,,St Paul Covent Garden
1667,March,10,March,17,Paul Covent-Garden,Scurvy,1.0,4.0,,St Paul Covent Garden
1667,March,10,March,17,Paul Covent-Garden,Stone,1.0,4.0,,St Paul Covent Garden
1667,March,10,March,17,Paul Covent-Garden,Rupture,1.0,4.0,,St Paul Covent Garden
1667,April,23,April,30,Paul Covent-Garden,Rupture,1.0,3.0,,St Paul Covent Garden
1667,April,23,April,30,Paul Covent-Garden,Surfett,1.0,3.0,,St Paul Covent Garden
1667,April,23,April,30,Paul Covent-Garden,Ulcer,1.0,3.0,,St Paul Covent Garden
1667,May,21,May,28,Paul Covent-Garden,Consumpcon,1.0,3.0,,St Paul Covent Garden
1667,May,21,May,28,Paul Covent-Garden,King's Evill,1.0,3.0,,St Paul Covent Garden
1667,May,21,May,28,Paul Covent-Garden,Wormes,1.0,3.0,,St Paul Covent Garden
1668,December,15,December,22,Paul Covent-Garden,Abortive,1.0,3.0,,St Paul Covent Garden
1668,December,15,December,22,Paul Covent-Garden,Consumpcon,1.0,3.0,,St Paul Covent Garden
1668,December,15,December,22,Paul Covent-Garden,Stilborne,1.0,3.0,,St Paul Covent Garden
1669,August,17,August,24,Paul Covent-Garden,Aged,1.0,2.0,,St Paul Covent Garden
1669,August,17,August,24,Paul Covent-Garden,Consumpcon,1.0,2.0,,St Paul Covent Garden
1669,August,24,August,31,Paul Covent-Garden,Convulcon,1.0,1.0,,St Paul Covent Garden
1669,September,21,September,28,Paul Covent-Garden,Gripeing in ye gutts,2.0,3.0,,St Paul Covent Garden
1669,September,21,September,28,Paul Covent-Garden,Spotted ffeaver,1.0,3.0,,St Paul Covent Garden
1669,October,5,October,12,Paul Covent-Garden,Stilborne,1.0,1.0,,St Paul Covent Garden
1669,November,16,November,23,Paul Covent-Garden,Dropsy,1.0,1.0,,St Paul Covent Garden
1669,December,7,December,14,Paul Covent-Garden,Consumpcon,1.0,2.0,,St Paul Covent Garden
1669,December,7,December,14,Paul Covent-Garden,Small pox,1.0,2.0,,St Paul Covent Garden
1669,December,14,December,21,Paul Covent-Garden,Consumpcon,2.0,7.0,,St Paul Covent Garden
1669,December,14,December,21,Paul Covent-Garden,Convulcon,2.0,7.0,,St Paul Covent Garden
1669,December,14,December,21,Paul Covent-Garden,Scurvy,1.0,7.0,,St Paul Covent Garden
1669,December,14,December,21,Paul Covent-Garden,Surfett,1.0,7.0,,St Paul Covent Garden
1669,December,14,December,21,Paul Covent-Garden,Small pox,1.0,7.0,,St Paul Covent Garden
1669,December,21,December,28,Paul Covent-Garden,Consumpcon,1.0,3.0,,St Paul Covent Garden
1669,December,21,December,28,Paul Covent-Garden,Convulcon,1.0,3.0,,St Paul Covent Garden
1669,December,21,December,28,Paul Covent-Garden,Kild,1.0,3.0,,St Paul Covent Garden
1665,March,13,March,20,"Martins, in the Fields",Aged,1.0,11.0,2.0,St Martin in the Fields
1665,March,13,March,20,"Martins, in the Fields",Chrisoms,1.0,11.0,2.0,St Martin in the Fields
1665,March,13,March,20,"Martins, in the Fields",Consumpcon,1.0,11.0,2.0,St Martin in the Fields
1665,March,13,March,20,"Martins, in the Fields",Convulcon,2.0,11.0,2.0,St Martin in the Fields
1665,March,13,March,20,"Martins, in the Fields",Cough,1.0,11.0,2.0,St Martin in the Fields
1665,March,13,March,20,"Martins, in the Fields",Gripeing in ye gutts,1.0,11.0,2.0,St Martin in the Fields
1665,March,13,March,20,"Martins, in the Fields",Infant,1.0,11.0,2.0,St Martin in the Fields
1665,March,13,March,20,"Martins, in the Fields",Plague,2.0,11.0,2.0,St Martin in the Fields
1665,March,13,March,20,"Martins, in the Fields",Surfett,1.0,11.0,2.0,St Martin in the Fields
1666,April,10,April,17,"Martins, in the Fields",Apoplex,1.0,14.0,,St Martin in the Fields
1666,April,10,April,17,"Martins, in the Fields",Childbed,1.0,14.0,,St Martin in the Fields
1666,April,10,April,17,"Martins, in the Fields",Consumpcon,5.0,14.0,,St Martin in the Fields
1666,April,10,April,17,"Martins, in the Fields",Convulcon,2.0,14.0,,St Martin in the Fields
1666,April,10,April,17,"Martins, in the Fields",Dropsy,1.0,14.0,,St Martin in the Fields
1666,April,10,April,17,"Martins, in the Fields",Gripeing in ye gutts,1.0,14.0,,St Martin in the Fields
1666,April,10,April,17,"Martins, in the Fields",Surfett,1.0,14.0,,St Martin in the Fields
1666,April,10,April,17,"Martins, in the Fields",Teeth,1.0,14.0,,St Martin in the Fields
1666,April,10,April,17,"Martins, in the Fields",Ulcer,1.0,14.0,,St Martin in the Fields
1666,May,22,May,29,"Martins, in the Fields",Consumpcon,4.0,11.0,1.0,St Martin in the Fields
1666,May,22,May,29,"Martins, in the Fields",Convulcon,1.0,11.0,1.0,St Martin in the Fields
1666,May,22,May,29,"Martins, in the Fields",Cough,1.0,11.0,1.0,St Martin in the Fields
1666,May,22,May,29,"Martins, in the Fields",ffeaver,1.0,11.0,1.0,St Martin in the Fields
1666,May,22,May,29,"Martins, in the Fields",Gripeing in ye gutts,2.0,11.0,1.0,St Martin in the Fields
1666,May,22,May,29,"Martins, in the Fields",Livergrowne,1.0,11.0,1.0,St Martin in the Fields
1666,May,22,May,29,"Martins, in the Fields",Plague,1.0,11.0,1.0,St Martin in the Fields
1666,July,10,July,17,"Martins, in the Fields",Consumpcon,5.0,13.0,,St Martin in the Fields
1666,July,10,July,17,"Martins, in the Fields",Dropsy,1.0,13.0,,St Martin in the Fields
1666,July,10,July,17,"Martins, in the Fields",Gripeing in ye gutts,2.0,13.0,,St Martin in the Fields
1666,July,10,July,17,"Martins, in the Fields",Impostume,1.0,13.0,,St Martin in the Fields
1666,July,10,July,17,"Martins, in the Fields",Stilborne,1.0,13.0,,St Martin in the Fields
1666,July,10,July,17,"Martins, in the Fields",Stone,1.0,13.0,,St Martin in the Fields
1666,July,10,July,17,"Martins, in the Fields",Teeth,2.0,13.0,,St Martin in the Fields
1666,September,18,September,25,"Martins, in the Fields",Consumpcon,3.0,16.0,4.0,St Martin in the Fields
1666,September,18,September,25,"Martins, in the Fields",Plague,4.0,16.0,4.0,St Martin in the Fields
1666,September,18,September,25,"Martins, in the Fields",Apoplex,1.0,16.0,4.0,St Martin in the Fields
1666,September,18,September,25,"Martins, in the Fields",Collick,1.0,16.0,4.0,St Martin in the Fields
1666,September,18,September,25,"Martins, in the Fields",Convulcon,1.0,16.0,4.0,St Martin in the Fields
1666,September,18,September,25,"Martins, in the Fields",Cough,1.0,16.0,4.0,St Martin in the Fields
1666,September,18,September,25,"Martins, in the Fields",Gripeing in ye gutts,1.0,16.0,4.0,St Martin in the Fields
1666,September,18,September,25,"Martins, in the Fields",Jaundies,1.0,16.0,4.0,St Martin in the Fields
1666,September,18,September,25,"Martins, in the Fields",Stilborne,1.0,16.0,4.0,St Martin in the Fields
1666,September,18,September,25,"Martins, in the Fields",Surfett,1.0,16.0,4.0,St Martin in the Fields
1666,September,18,September,25,"Martins, in the Fields",Wormes,1.0,16.0,4.0,St Martin in the Fields
1666,January,1,January,8,"Martins, in the Fields",Aged,2.0,31.0,,St Martin in the Fields
1666,January,1,January,8,"Martins, in the Fields",Consumpcon,3.0,31.0,,St Martin in the Fields
1666,January,1,January,8,"Martins, in the Fields",Convulcon,6.0,31.0,,St Martin in the Fields
1666,January,1,January,8,"Martins, in the Fields",Cough,1.0,31.0,,St Martin in the Fields
1666,January,1,January,8,"Martins, in the Fields",Dropsy,3.0,31.0,,St Martin in the Fields
1666,January,1,January,8,"Martins, in the Fields",Gripeing in ye gutts,5.0,31.0,,St Martin in the Fields
1666,January,1,January,8,"Martins, in the Fields",Impostume,2.0,31.0,,St Martin in the Fields
1666,January,1,January,8,"Martins, in the Fields",Stilborne,1.0,31.0,,St Martin in the Fields
1666,January,1,January,8,"Martins, in the Fields",Surfett,2.0,31.0,,St Martin in the Fields
1666,January,1,January,8,"Martins, in the Fields",Teeth,2.0,31.0,,St Martin in the Fields
1666,January,1,January,8,"Martins, in the Fields",Tissick,3.0,31.0,,St Martin in the Fields
1666,January,1,January,8,"Martins, in the Fields",Ulcer,1.0,31.0,,St Martin in the Fields
1666,January,8,January,15,"Martins, in the Fields",Aged,1.0,38.0,,St Martin in the Fields
1666,January,8,January,15,"Martins, in the Fields",Beaten,1.0,38.0,,St Martin in the Fields
1666,January,8,January,15,"Martins, in the Fields",Childbed,2.0,38.0,,St Martin in the Fields
1666,January,8,January,15,"Martins, in the Fields",Consumpcon,6.0,38.0,,St Martin in the Fields
1666,January,8,January,15,"Martins, in the Fields",Convulcon,5.0,38.0,,St Martin in the Fields
1666,January,8,January,15,"Martins, in the Fields",Cough,1.0,38.0,,St Martin in the Fields
1666,January,8,January,15,"Martins, in the Fields",Dropsy,4.0,38.0,,St Martin in the Fields
1666,January,8,January,15,"Martins, in the Fields",Gangrene,1.0,38.0,,St Martin in the Fields
1666,January,8,January,15,"Martins, in the Fields",Gripeing in ye gutts,2.0,38.0,,St Martin in the Fields
1666,January,8,January,15,"Martins, in the Fields",Jaundies,1.0,38.0,,St Martin in the Fields
1666,January,8,January,15,"Martins, in the Fields",Impostume,2.0,38.0,,St Martin in the Fields
1666,January,8,January,15,"Martins, in the Fields",Livergrown,1.0,38.0,,St Martin in the Fields
1666,January,8,January,15,"Martins, in the Fields",Smalpox,1.0,38.0,,St Martin in the Fields
1666,January,8,January,15,"Martins, in the Fields",Stilborne,2.0,38.0,,St Martin in the Fields
1666,January,8,January,15,"Martins, in the Fields",Teeth,5.0,38.0,,St Martin in the Fields
1666,January,8,January,15,"Martins, in the Fields",Thrush,1.0,38.0,,St Martin in the Fields
1666,January,8,January,15,"Martins, in the Fields",Tissick,2.0,38.0,,St Martin in the Fields
1666,January,15,January,22,"Martins, in the Fields",Aged,3.0,28.0,,St Martin in the Fields
1666,January,15,January,22,"Martins, in the Fields",Consumpcon,4.0,28.0,,St Martin in the Fields
1666,January,15,January,22,"Martins, in the Fields",Convulcon,6.0,28.0,,St Martin in the Fields
1666,January,15,January,22,"Martins, in the Fields",Dropsy,1.0,28.0,,St Martin in the Fields
1666,January,15,January,22,"Martins, in the Fields",Gripeing in ye gutts,4.0,28.0,,St Martin in the Fields
1666,January,15,January,22,"Martins, in the Fields",Impostume,1.0,28.0,,St Martin in the Fields
1666,January,15,January,22,"Martins, in the Fields",Riseing of ye lights,1.0,28.0,,St Martin in the Fields
1666,January,15,January,22,"Martins, in the Fields",Stilborne,3.0,28.0,,St Martin in the Fields
1666,January,15,January,22,"Martins, in the Fields",Surfett,2.0,28.0,,St Martin in the Fields
1666,January,15,January,22,"Martins, in the Fields",Teeth,1.0,28.0,,St Martin in the Fields
1666,January,15,January,22,"Martins, in the Fields",Tissick,1.0,28.0,,St Martin in the Fields
1666,January,15,January,22,"Martins, in the Fields",Ulcer,1.0,28.0,,St Martin in the Fields
1666,January,22,January,29,"Martins, in the Fields",Aged,6.0,34.0,,St Martin in the Fields
1666,January,22,January,29,"Martins, in the Fields",Cancer,1.0,34.0,,St Martin in the Fields
1666,January,22,January,29,"Martins, in the Fields",Consumpcon,3.0,34.0,,St Martin in the Fields
1666,January,22,January,29,"Martins, in the Fields",Convulcon,8.0,34.0,,St Martin in the Fields
1666,January,22,January,29,"Martins, in the Fields",Dropsy,4.0,34.0,,St Martin in the Fields
1666,January,22,January,29,"Martins, in the Fields",ffrench pox,1.0,34.0,,St Martin in the Fields
1666,January,22,January,29,"Martins, in the Fields",Gripes,3.0,34.0,,St Martin in the Fields
1666,January,22,January,29,"Martins, in the Fields",Kild,1.0,34.0,,St Martin in the Fields
1666,January,22,January,29,"Martins, in the Fields",Kings Evill,1.0,34.0,,St Martin in the Fields
1666,January,22,January,29,"Martins, in the Fields",Spleen,1.0,34.0,,St Martin in the Fields
1666,January,22,January,29,"Martins, in the Fields",Stilborne,1.0,34.0,,St Martin in the Fields
1666,January,22,January,29,"Martins, in the Fields",Stoping of ye Stomack,1.0,34.0,,St Martin in the Fields
1666,January,22,January,29,"Martins, in the Fields",Surfett,1.0,34.0,,St Martin in the Fields
1666,January,22,January,29,"Martins, in the Fields",Teeth,1.0,34.0,,St Martin in the Fields
1666,January,22,January,29,"Martins, in the Fields",Wormes,1.0,34.0,,St Martin in the Fields
1666,February,12,February,19,"Martins, in the Fields",Abortive,1.0,23.0,,St Martin in the Fields
1666,February,12,February,19,"Martins, in the Fields",Aged,1.0,23.0,,St Martin in the Fields
1666,February,12,February,19,"Martins, in the Fields",Childbed,1.0,23.0,,St Martin in the Fields
1666,February,12,February,19,"Martins, in the Fields",Consumpcon,4.0,23.0,,St Martin in the Fields
1666,February,12,February,19,"Martins, in the Fields",Convulcon,2.0,23.0,,St Martin in the Fields
1666,February,12,February,19,"Martins, in the Fields",Gout,1.0,23.0,,St Martin in the Fields
1666,February,12,February,19,"Martins, in the Fields",Gripes,1.0,23.0,,St Martin in the Fields
1666,February,12,February,19,"Martins, in the Fields",Livergrowne,1.0,23.0,,St Martin in the Fields
1666,February,12,February,19,"Martins, in the Fields",Spleen,1.0,23.0,,St Martin in the Fields
1666,February,12,February,19,"Martins, in the Fields",Stilborne,1.0,23.0,,St Martin in the Fields
1666,February,12,February,19,"Martins, in the Fields",Teeth,1.0,23.0,,St Martin in the Fields
1666,February,12,February,19,"Martins, in the Fields",Tissick,6.0,23.0,,St Martin in the Fields
1666,February,12,February,19,"Martins, in the Fields",Ulcer,2.0,23.0,,St Martin in the Fields
1667,March,10,March,17,"Martins, in the Fields",Aged,2.0,25.0,,St Martin in the Fields
1667,March,10,March,17,"Martins, in the Fields",Consumpcon,6.0,25.0,,St Martin in the Fields
1667,March,10,March,17,"Martins, in the Fields",Convulcon,6.0,25.0,,St Martin in the Fields
1667,March,10,March,17,"Martins, in the Fields",Cough,1.0,25.0,,St Martin in the Fields
1667,March,10,March,17,"Martins, in the Fields",Dropsy,4.0,25.0,,St Martin in the Fields
1667,March,10,March,17,"Martins, in the Fields",Measles,1.0,25.0,,St Martin in the Fields
1667,March,10,March,17,"Martins, in the Fields",Small pox,1.0,25.0,,St Martin in the Fields
1667,March,10,March,17,"Martins, in the Fields",Suddenly ,1.0,25.0,,St Martin in the Fields
1667,March,10,March,17,"Martins, in the Fields",Surfett,2.0,25.0,,St Martin in the Fields
1667,March,10,March,17,"Martins, in the Fields",Wormes,1.0,25.0,,St Martin in the Fields
1667,April,23,April,30,"Martins, in the Fields",Childbed,1.0,28.0,,St Martin in the Fields
1667,April,23,April,30,"Martins, in the Fields",Consumpcon,5.0,28.0,,St Martin in the Fields
1667,April,23,April,30,"Martins, in the Fields",Convulcon,5.0,28.0,,St Martin in the Fields
1667,April,23,April,30,"Martins, in the Fields",Dropsy,4.0,28.0,,St Martin in the Fields
1667,April,23,April,30,"Martins, in the Fields",ffeaver,1.0,28.0,,St Martin in the Fields
1667,April,23,April,30,"Martins, in the Fields",Gripes,4.0,28.0,,St Martin in the Fields
1667,April,23,April,30,"Martins, in the Fields",Jaundies,1.0,28.0,,St Martin in the Fields
1667,April,23,April,30,"Martins, in the Fields",Impostume ,1.0,28.0,,St Martin in the Fields
1667,April,23,April,30,"Martins, in the Fields",Livergrowne,2.0,28.0,,St Martin in the Fields
1667,April,23,April,30,"Martins, in the Fields",Stilborne,1.0,28.0,,St Martin in the Fields
1667,April,23,April,30,"Martins, in the Fields",Teeth,1.0,28.0,,St Martin in the Fields
1667,April,23,April,30,"Martins, in the Fields",Tissick,2.0,28.0,,St Martin in the Fields
1667,May,21,May,28,"Martins, in the Fields",Aged,2.0,28.0,,St Martin in the Fields
1667,May,21,May,28,"Martins, in the Fields",Convulcon,4.0,28.0,,St Martin in the Fields
1667,May,21,May,28,"Martins, in the Fields",Consumpcon,1.0,28.0,,St Martin in the Fields
1667,May,21,May,28,"Martins, in the Fields",Cough,1.0,28.0,,St Martin in the Fields
1667,May,21,May,28,"Martins, in the Fields",Dropsy,3.0,28.0,,St Martin in the Fields
1667,May,21,May,28,"Martins, in the Fields",ffrenchpox,1.0,28.0,,St Martin in the Fields
1667,May,21,May,28,"Martins, in the Fields",Gripes,3.0,28.0,,St Martin in the Fields
1667,May,21,May,28,"Martins, in the Fields",Tissick,2.0,28.0,,St Martin in the Fields
1667,May,21,May,28,"Martins, in the Fields",Teeth,3.0,28.0,,St Martin in the Fields
1667,May,21,May,28,"Martins, in the Fields",Stilborne,1.0,28.0,,St Martin in the Fields
1667,May,21,May,28,"Martins, in the Fields",fflox,1.0,28.0,,St Martin in the Fields
1667,May,21,May,28,"Martins, in the Fields",Ulcer,1.0,28.0,,St Martin in the Fields
1667,May,21,May,28,"Martins, in the Fields",Surfett,3.0,28.0,,St Martin in the Fields
1667,May,21,May,28,"Martins, in the Fields",Wormes,2.0,28.0,,St Martin in the Fields
1668,December,15,December,22,"Martins, in the Fields",Abortive,1.0,25.0,,St Martin in the Fields
1668,December,15,December,22,"Martins, in the Fields",Aged,2.0,25.0,,St Martin in the Fields
1668,December,15,December,22,"Martins, in the Fields",Consumpcon,3.0,25.0,,St Martin in the Fields
1668,December,15,December,22,"Martins, in the Fields",Convulcon,1.0,25.0,,St Martin in the Fields
1668,December,15,December,22,"Martins, in the Fields",Dropsy,1.0,25.0,,St Martin in the Fields
1668,December,15,December,22,"Martins, in the Fields",Executed,1.0,25.0,,St Martin in the Fields
1668,December,15,December,22,"Martins, in the Fields",ffrenchpox,1.0,25.0,,St Martin in the Fields
1668,December,15,December,22,"Martins, in the Fields",Gripes,3.0,25.0,,St Martin in the Fields
1668,December,15,December,22,"Martins, in the Fields",Impostume ,1.0,25.0,,St Martin in the Fields
1668,December,15,December,22,"Martins, in the Fields",Riseing of ye lights,1.0,25.0,,St Martin in the Fields
1668,December,15,December,22,"Martins, in the Fields",Small pox,4.0,25.0,,St Martin in the Fields
1668,December,15,December,22,"Martins, in the Fields",Stilborne,2.0,25.0,,St Martin in the Fields
1668,December,15,December,22,"Martins, in the Fields",Surfett,1.0,25.0,,St Martin in the Fields
1668,December,15,December,22,"Martins, in the Fields",Tooth,2.0,25.0,,St Martin in the Fields
1668,December,15,December,22,"Martins, in the Fields",Wormes,1.0,25.0,,St Martin in the Fields
1669,August,24,August,31,"Martins, in the Fields",Aged,4.0,46.0,,St Martin in the Fields
1669,August,24,August,31,"Martins, in the Fields",Chrisoms,2.0,46.0,,St Martin in the Fields
1669,August,24,August,31,"Martins, in the Fields",Consumpcon,4.0,46.0,,St Martin in the Fields
1669,August,24,August,31,"Martins, in the Fields",Convulcon,4.0,46.0,,St Martin in the Fields
1669,August,24,August,31,"Martins, in the Fields",fflox,1.0,46.0,,St Martin in the Fields
1669,August,24,August,31,"Martins, in the Fields",Dropsy,1.0,46.0,,St Martin in the Fields
1669,August,24,August,31,"Martins, in the Fields",Gripes,7.0,46.0,,St Martin in the Fields
1669,August,24,August,31,"Martins, in the Fields",Impostume,2.0,46.0,,St Martin in the Fields
1669,August,24,August,31,"Martins, in the Fields",Stilborne,1.0,46.0,,St Martin in the Fields
1669,August,24,August,31,"Martins, in the Fields",Surfett,1.0,46.0,,St Martin in the Fields
1669,August,24,August,31,"Martins, in the Fields",Teeth,15.0,46.0,,St Martin in the Fields
1669,August,24,August,31,"Martins, in the Fields",Thrush,1.0,46.0,,St Martin in the Fields
1669,August,24,August,31,"Martins, in the Fields",Ulcer,1.0,46.0,,St Martin in the Fields
1669,August,24,August,31,"Martins, in the Fields",Wenn,1.0,46.0,,St Martin in the Fields
1669,August,24,August,31,"Martins, in the Fields",Wormes,1.0,46.0,,St Martin in the Fields
1669,September,21,September,28,"Martins, in the Fields",Cancer,1.0,30.0,,St Martin in the Fields
1669,September,21,September,28,"Martins, in the Fields",Childbed,1.0,30.0,,St Martin in the Fields
1669,September,21,September,28,"Martins, in the Fields",Chrisoms,1.0,30.0,,St Martin in the Fields
1669,September,21,September,28,"Martins, in the Fields",Consumpcon,3.0,30.0,,St Martin in the Fields
1669,September,21,September,28,"Martins, in the Fields",Convulcon,5.0,30.0,,St Martin in the Fields
1669,September,21,September,28,"Martins, in the Fields",Cough,1.0,30.0,,St Martin in the Fields
1669,September,21,September,28,"Martins, in the Fields",Dropsy,1.0,30.0,,St Martin in the Fields
1669,September,21,September,28,"Martins, in the Fields",ffeaver,1.0,30.0,,St Martin in the Fields
1669,September,21,September,28,"Martins, in the Fields",ffrenchpox,1.0,30.0,,St Martin in the Fields
1669,September,21,September,28,"Martins, in the Fields",Gripes,1.0,30.0,,St Martin in the Fields
1669,September,21,September,28,"Martins, in the Fields",Impostume,1.0,30.0,,St Martin in the Fields
1669,September,21,September,28,"Martins, in the Fields",Surfett,4.0,30.0,,St Martin in the Fields
1669,September,21,September,28,"Martins, in the Fields",Teeth,6.0,30.0,,St Martin in the Fields
1669,September,21,September,28,"Martins, in the Fields",Ulcer,1.0,30.0,,St Martin in the Fields
1669,September,21,September,28,"Martins, in the Fields",Wormes,2.0,30.0,,St Martin in the Fields
1669,October,5,October,12,"Martins, in the Fields",Abortive,1.0,31.0,,St Martin in the Fields
1669,October,5,October,12,"Martins, in the Fields",Aged,1.0,31.0,,St Martin in the Fields
1669,October,5,October,12,"Martins, in the Fields",Consumpcon,4.0,31.0,,St Martin in the Fields
1669,October,5,October,12,"Martins, in the Fields",Convulcon,4.0,31.0,,St Martin in the Fields
1669,October,5,October,12,"Martins, in the Fields",ffeaver,1.0,31.0,,St Martin in the Fields
1669,October,5,October,12,"Martins, in the Fields",Gripes,6.0,31.0,,St Martin in the Fields
1669,October,5,October,12,"Martins, in the Fields",Jaundies,1.0,31.0,,St Martin in the Fields
1669,October,5,October,12,"Martins, in the Fields",Impostume,1.0,31.0,,St Martin in the Fields
1669,October,5,October,12,"Martins, in the Fields",fflox,4.0,31.0,,St Martin in the Fields
1669,October,5,October,12,"Martins, in the Fields",Surfett,2.0,31.0,,St Martin in the Fields
1669,October,5,October,12,"Martins, in the Fields",Teeth,2.0,31.0,,St Martin in the Fields
1669,October,5,October,12,"Martins, in the Fields",Ulcer,1.0,31.0,,St Martin in the Fields
1669,October,5,October,12,"Martins, in the Fields",Wormes,3.0,31.0,,St Martin in the Fields
1669,November,16,November,23,"Martins, in the Fields",Abortive,2.0,32.0,,St Martin in the Fields
1669,November,16,November,23,"Martins, in the Fields",Childbed,2.0,32.0,,St Martin in the Fields
1669,November,16,November,23,"Martins, in the Fields",Chrisoms,2.0,32.0,,St Martin in the Fields
1669,November,16,November,23,"Martins, in the Fields",Consumpcon,7.0,32.0,,St Martin in the Fields
1669,November,16,November,23,"Martins, in the Fields",Convulcon,2.0,32.0,,St Martin in the Fields
1669,November,16,November,23,"Martins, in the Fields",Dropsy,3.0,32.0,,St Martin in the Fields
1669,November,16,November,23,"Martins, in the Fields",Gripes,4.0,32.0,,St Martin in the Fields
1669,November,16,November,23,"Martins, in the Fields",fflox,2.0,32.0,,St Martin in the Fields
1669,November,16,November,23,"Martins, in the Fields",Impostume,2.0,32.0,,St Martin in the Fields
1669,November,16,November,23,"Martins, in the Fields",Stilborne,1.0,32.0,,St Martin in the Fields
1669,November,16,November,23,"Martins, in the Fields",Surfett,1.0,32.0,,St Martin in the Fields
1669,November,16,November,23,"Martins, in the Fields",Teeth,1.0,32.0,,St Martin in the Fields
1669,November,16,November,23,"Martins, in the Fields",Ulcer,2.0,32.0,,St Martin in the Fields
1669,November,16,November,23,"Martins, in the Fields",Wormes,1.0,32.0,,St Martin in the Fields
1669,December,7,December,14,"Martins, in the Fields",Aged,2.0,21.0,,St Martin in the Fields
1669,December,7,December,14,"Martins, in the Fields",Childbed,1.0,21.0,,St Martin in the Fields
1669,December,7,December,14,"Martins, in the Fields",Consumpcon,4.0,21.0,,St Martin in the Fields
1669,December,7,December,14,"Martins, in the Fields",Convulcon,1.0,21.0,,St Martin in the Fields
1669,December,7,December,14,"Martins, in the Fields",Dropsy,3.0,21.0,,St Martin in the Fields
1669,December,7,December,14,"Martins, in the Fields",ffrenchpox,1.0,21.0,,St Martin in the Fields
1669,December,7,December,14,"Martins, in the Fields",Plurisy,1.0,21.0,,St Martin in the Fields
1669,December,7,December,14,"Martins, in the Fields",Small pox,2.0,21.0,,St Martin in the Fields
1669,December,7,December,14,"Martins, in the Fields",Stilborne,1.0,21.0,,St Martin in the Fields
1669,December,7,December,14,"Martins, in the Fields",Surfett,1.0,21.0,,St Martin in the Fields
1669,December,7,December,14,"Martins, in the Fields",Teeth,2.0,21.0,,St Martin in the Fields
1669,December,7,December,14,"Martins, in the Fields",Ulcer,1.0,21.0,,St Martin in the Fields
1669,December,7,December,14,"Martins, in the Fields",Wormes,1.0,21.0,,St Martin in the Fields
1669,December,14,December,21,"Martins, in the Fields",Aged,1.0,39.0,,St Martin in the Fields
1669,December,14,December,21,"Martins, in the Fields",Consumpcon,5.0,39.0,,St Martin in the Fields
