unique_identifier,death,count,year,week_id,year_range,split_year,id
1669-22-verso,Lunatick,,1669,1668-1669-22,1668-1669,1668/1669,25225
1669-22-verso,Meagrim,,1669,1668-1669-22,1668-1669,1668/1669,25226
1669-22-verso,Measles,,1669,1668-1669-22,1668-1669,1668/1669,25227
1669-22-verso,Mother,,1669,1668-1669-22,1668-1669,1668/1669,25228
1669-22-verso,Noli me tangere,,1669,1668-1669-22,1668-1669,1668/1669,25229
1669-22-verso,Overlaid,1,1669,1668-1669-22,1668-1669,1668/1669,25230
1669-22-verso,Palsie,1,1669,1668-1669-22,1668-1669,1668/1669,25231
1669-22-verso,Plague,,1669,1668-1669-22,1668-1669,1668/1669,25232
1669-22-verso,Plurisie,1,1669,1668-1669-22,1668-1669,1668/1669,25233
1669-22-verso,Purples,,1669,1668-1669-22,1668-1669,1668/1669,25234
1669-22-verso,Quinsie,,1669,1668-1669-22,1668-1669,1668/1669,25235
1669-22-verso,Rheumatism,,1669,1668-1669-22,1668-1669,1668/1669,25236
1669-22-verso,Rickets,2,1669,1668-1669-22,1668-1669,1668/1669,25237
1669-22-verso,Rising of the Lights,6,1669,1668-1669-22,1668-1669,1668/1669,25238
1669-22-verso,Running of the Reins,,1669,1668-1669-22,1668-1669,1668/1669,25239
1669-22-verso,Rupture,1,1669,1668-1669-22,1668-1669,1668/1669,25240
1669-22-verso,St. Anthony's Fire,,1669,1668-1669-22,1668-1669,1668/1669,25241
1669-22-verso,Scald Head,,1669,1668-1669-22,1668-1669,1668/1669,25242
1669-22-verso,Sciatica,,1669,1668-1669-22,1668-1669,1668/1669,25243
1669-22-verso,Scowring,,1669,1668-1669-22,1668-1669,1668/1669,25244
1669-22-verso,Scurvy,,1669,1668-1669-22,1668-1669,1668/1669,25245
1669-22-verso,Shingles,,1669,1668-1669-22,1668-1669,1668/1669,25246
1669-22-verso,Spleen,,1669,1668-1669-22,1668-1669,1668/1669,25247
1669-22-verso,Spotted-Fever,2,1669,1668-1669-22,1668-1669,1668/1669,25248
1669-22-verso,Still-born,10,1669,1668-1669-22,1668-1669,1668/1669,25249
1669-22-verso,Stone,,1669,1668-1669-22,1668-1669,1668/1669,25250
1669-22-verso,Stopping of the Stomach,1,1669,1668-1669-22,1668-1669,1668/1669,25251
1669-22-verso,Strangury,1,1669,1668-1669-22,1668-1669,1668/1669,25252
1669-22-verso,Suddenly,1,1669,1668-1669-22,1668-1669,1668/1669,25253
1669-22-verso,Surfeit,6,1669,1668-1669-22,1668-1669,1668/1669,25254
1669-22-verso,Swine-Pox,,1669,1668-1669-22,1668-1669,1668/1669,25255
1669-22-verso,Teeth,12,1669,1668-1669-22,1668-1669,1668/1669,25256
1669-22-verso,Thrush,2,1669,1668-1669-22,1668-1669,1668/1669,25257
1669-22-verso,Tissick,2,1669,1668-1669-22,1668-1669,1668/1669,25258
1669-22-verso,Tympany,,1669,1668-1669-22,1668-1669,1668/1669,25259
1669-22-verso,Ulcer,3,1669,1668-1669-22,1668-1669,1668/1669,25260
1669-22-verso,Vomiting,1,1669,1668-1669-22,1668-1669,1668/1669,25261
1669-22-verso,Wen,,1669,1668-1669-22,1668-1669,1668/1669,25262
1669-22-verso,Wind,1,1669,1668-1669-22,1668-1669,1668/1669,25263
1669-22-verso,Wolf,,1669,1668-1669-22,1668-1669,1668/1669,25264
1669-22-verso,Worms,4,1669,1668-1669-22,1668-1669,1668/1669,25265
1669-22-verso,Killed,3,1669,1668-1669-22,1668-1669,1668/1669,25266
1669-22-verso,Suicide,1,1669,1668-1669-22,1668-1669,1668/1669,25267
1669-22-verso,Other Casualties,1,1669,1668-1669-22,1668-1669,1668/1669,25268
1669-23-London,Abortive,1,1669,1668-1669-23,1668-1669,1668/1669,25269
1669-23-London,Aged,10,1669,1668-1669-23,1668-1669,1668/1669,25270
1669-23-London,Ague,,1669,1668-1669-23,1668-1669,1668/1669,25271
1669-23-London,Apoplexy,,1669,1668-1669-23,1668-1669,1668/1669,25272
1669-23-London,Bed-ridden,,1669,1668-1669-23,1668-1669,1668/1669,25273
1669-23-London,Blasted,,1669,1668-1669-23,1668-1669,1668/1669,25274
1669-23-London,Bleeding,,1669,1668-1669-23,1668-1669,1668/1669,25275
1669-23-London,Bloody-flux,,1669,1668-1669-23,1668-1669,1668/1669,25276
1669-23-London,Calenture,,1669,1668-1669-23,1668-1669,1668/1669,25277
1669-23-London,Cancer,1,1669,1668-1669-23,1668-1669,1668/1669,25278
1669-23-London,Canker,,1669,1668-1669-23,1668-1669,1668/1669,25279
1669-23-London,Child-Bed,6,1669,1668-1669-23,1668-1669,1668/1669,25280
1669-23-London,Chrisoms,13,1669,1668-1669-23,1668-1669,1668/1669,25281
1669-23-London,Cold,,1669,1668-1669-23,1668-1669,1668/1669,25282
1669-23-London,Colick,,1669,1668-1669-23,1668-1669,1668/1669,25283
1669-23-London,Consumption,56,1669,1668-1669-23,1668-1669,1668/1669,25284
1669-23-London,Convulsion,28,1669,1668-1669-23,1668-1669,1668/1669,25285
1669-23-London,Cough,,1669,1668-1669-23,1668-1669,1668/1669,25286
1669-23-London,Cramp,,1669,1668-1669-23,1668-1669,1668/1669,25287
1669-23-London,Diabetes,,1669,1668-1669-23,1668-1669,1668/1669,25288
1669-23-London,Dropsie,7,1669,1668-1669-23,1668-1669,1668/1669,25289
1669-23-London,Drowned,1,1669,1668-1669-23,1668-1669,1668/1669,25290
1669-23-London,Falling-sickness,,1669,1668-1669-23,1668-1669,1668/1669,25291
1669-23-London,Fever,22,1669,1668-1669-23,1668-1669,1668/1669,25292
1669-23-London,Fistula,,1669,1668-1669-23,1668-1669,1668/1669,25293
1669-23-London,Flox and Small-Pox,12,1669,1668-1669-23,1668-1669,1668/1669,25294
1669-23-London,Flux,1,1669,1668-1669-23,1668-1669,1668/1669,25295
1669-23-London,French-Pox,3,1669,1668-1669-23,1668-1669,1668/1669,25296
1669-23-London,Frets,,1669,1668-1669-23,1668-1669,1668/1669,25297
1669-23-London,Gangreen,,1669,1668-1669-23,1668-1669,1668/1669,25298
1669-23-London,Gout,,1669,1668-1669-23,1668-1669,1668/1669,25299
1669-23-London,Grief,,1669,1668-1669-23,1668-1669,1668/1669,25300
1669-23-London,Griping in the Guts,31,1669,1668-1669-23,1668-1669,1668/1669,25301
1669-23-London,Headache,,1669,1668-1669-23,1668-1669,1668/1669,25302
1669-23-London,Headmouldshot,,1669,1668-1669-23,1668-1669,1668/1669,25303
1669-23-London,Hiccough,,1669,1668-1669-23,1668-1669,1668/1669,25304
1669-23-London,Jaundies,1,1669,1668-1669-23,1668-1669,1668/1669,25305
1669-23-London,Jaw-fallen,,1669,1668-1669-23,1668-1669,1668/1669,25306
1669-23-London,Impostume,2,1669,1668-1669-23,1668-1669,1668/1669,25307
1669-23-London,Infants,4,1669,1668-1669-23,1668-1669,1668/1669,25308
1669-23-London,Itch,,1669,1668-1669-23,1668-1669,1668/1669,25309
1669-23-London,Kings Evil,,1669,1668-1669-23,1668-1669,1668/1669,25310
1669-23-London,Leprosie,,1669,1668-1669-23,1668-1669,1668/1669,25311
1669-23-London,Lethargy,,1669,1668-1669-23,1668-1669,1668/1669,25312
1669-23-London,Liver-grown,,1669,1668-1669-23,1668-1669,1668/1669,25313
1669-23-London,Lunatick,,1669,1668-1669-23,1668-1669,1668/1669,25314
1669-23-London,Meagrim,,1669,1668-1669-23,1668-1669,1668/1669,25315
1669-23-London,Measles,,1669,1668-1669-23,1668-1669,1668/1669,25316
1669-23-London,Mother,,1669,1668-1669-23,1668-1669,1668/1669,25317
1669-23-London,Noli me tangere,,1669,1668-1669-23,1668-1669,1668/1669,25318
1669-23-London,Overlaid,1,1669,1668-1669-23,1668-1669,1668/1669,25319
1669-23-London,Palsie,,1669,1668-1669-23,1668-1669,1668/1669,25320
1669-23-London,Plague,,1669,1668-1669-23,1668-1669,1668/1669,25321
1669-23-London,Plurisie,,1669,1668-1669-23,1668-1669,1668/1669,25322
1669-23-London,Purples,,1669,1668-1669-23,1668-1669,1668/1669,25323
1669-23-London,Quinsie,,1669,1668-1669-23,1668-1669,1668/1669,25324
1669-23-London,Rheumatism,,1669,1668-1669-23,1668-1669,1668/1669,25325
1669-23-London,Rickets,3,1669,1668-1669-23,1668-1669,1668/1669,25326
1669-23-London,Rising of the Lights,2,1669,1668-1669-23,1668-1669,1668/1669,25327
1669-23-London,Running of the Reins,,1669,1668-1669-23,1668-1669,1668/1669,25328
1669-23-London,Rupture,,1669,1668-1669-23,1668-1669,1668/1669,25329
1669-23-London,St. Anthony's Fire,,1669,1668-1669-23,1668-1669,1668/1669,25330
1669-23-London,Scald Head,,1669,1668-1669-23,1668-1669,1668/1669,25331
1669-23-London,Sciatica,,1669,1668-1669-23,1668-1669,1668/1669,25332
1669-23-London,Scowring,,1669,1668-1669-23,1668-1669,1668/1669,25333
1669-23-London,Scurvy,,1669,1668-1669-23,1668-1669,1668/1669,25334
1669-23-London,Shingles,,1669,1668-1669-23,1668-1669,1668/1669,25335
1669-23-London,Spleen,,1669,1668-1669-23,1668-1669,1668/1669,25336
1669-23-London,Spotted-Fever,,1669,1668-1669-23,1668-1669,1668/1669,25337
1669-23-London,Still-born,5,1669,1668-1669-23,1668-1669,1668/1669,25338
1669-23-London,Stone,2,1669,1668-1669-23,1668-1669,1668/1669,25339
1669-23-London,Stopping of the Stomach,2,1669,1668-1669-23,1668-1669,1668/1669,25340
1669-23-London,Strangury,1,1669,1668-1669-23,1668-1669,1668/1669,25341
1669-23-London,Suddenly,3,1669,1668-1669-23,1668-1669,1668/1669,25342
1669-23-London,Surfeit,7,1669,1668-1669-23,1668-1669,1668/1669,25343
1669-23-London,Swine-Pox,,1669,1668-1669-23,1668-1669,1668/1669,25344
1669-23-London,Teeth,13,1669,1668-1669-23,1668-1669,1668/1669,25345
1669-23-London,Thrush,2,1669,1668-1669-23,1668-1669,1668/1669,25346
1669-23-London,Tissick,1,1669,1668-1669-23,1668-1669,1668/1669,25347
1669-23-London,Tympany,,1669,1668-1669-23,1668-1669,1668/1669,25348
1669-23-London,Ulcer,1,1669,1668-1669-23,1668-1669,1668/1669,25349
1669-23-London,Vomiting,,1669,1668-1669-23,1668-1669,1668/1669,25350
1669-23-London,Wen,,1669,1668-1669-23,1668-1669,1668/1669,25351
1669-23-London,Wind,1,1669,1668-1669-23,1668-1669,1668/1669,25352
1669-23-London,Wolf,,1669,1668-1669-23,1668-1669,1668/1669,25353
1669-23-London,Worms,2,1669,1668-1669-23,1668-1669,1668/1669,25354
1669-23-London,Killed,2,1669,1668-1669-23,1668-1669,1668/1669,25355
1669-23-London,Suicide,1,1669,1668-1669-23,1668-1669,1668/1669,25356
1669-23-London,Other Casualties,,1669,1668-1669-23,1668-1669,1668/1669,25357
1669-24-verso,Abortive,2,1669,1668-1669-24,1668-1669,1668/1669,25358
1669-24-verso,Aged,18,1669,1668-1669-24,1668-1669,1668/1669,25359
1669-24-verso,Ague,,1669,1668-1669-24,1668-1669,1668/1669,25360
1669-24-verso,Apoplexy,,1669,1668-1669-24,1668-1669,1668/1669,25361
1669-24-verso,Bed-ridden,,1669,1668-1669-24,1668-1669,1668/1669,25362
1669-24-verso,Blasted,,1669,1668-1669-24,1668-1669,1668/1669,25363
1669-24-verso,Bleeding,,1669,1668-1669-24,1668-1669,1668/1669,25364
1669-24-verso,Bloody-flux,,1669,1668-1669-24,1668-1669,1668/1669,25365
1669-24-verso,Calenture,,1669,1668-1669-24,1668-1669,1668/1669,25366
1669-24-verso,Cancer,,1669,1668-1669-24,1668-1669,1668/1669,25367
1669-24-verso,Canker,,1669,1668-1669-24,1668-1669,1668/1669,25368
1669-24-verso,Child-Bed,4,1669,1668-1669-24,1668-1669,1668/1669,25369
1669-24-verso,Chrisoms,6,1669,1668-1669-24,1668-1669,1668/1669,25370
1669-24-verso,Cold,,1669,1668-1669-24,1668-1669,1668/1669,25371
1669-24-verso,Colick,,1669,1668-1669-24,1668-1669,1668/1669,25372
1669-24-verso,Consumption,49,1669,1668-1669-24,1668-1669,1668/1669,25373
1669-24-verso,Convulsion,31,1669,1668-1669-24,1668-1669,1668/1669,25374
1669-24-verso,Cough,,1669,1668-1669-24,1668-1669,1668/1669,25375
1669-24-verso,Cramp,,1669,1668-1669-24,1668-1669,1668/1669,25376
1669-24-verso,Diabetes,,1669,1668-1669-24,1668-1669,1668/1669,25377
1669-24-verso,Dropsie,6,1669,1668-1669-24,1668-1669,1668/1669,25378
1669-24-verso,Drowned,1,1669,1668-1669-24,1668-1669,1668/1669,25379
1669-24-verso,Falling-sickness,,1669,1668-1669-24,1668-1669,1668/1669,25380
1669-24-verso,Fever,20,1669,1668-1669-24,1668-1669,1668/1669,25381
1669-24-verso,Fistula,,1669,1668-1669-24,1668-1669,1668/1669,25382
1669-24-verso,Flox and Small-Pox,13,1669,1668-1669-24,1668-1669,1668/1669,25383
1669-24-verso,Flux,1,1669,1668-1669-24,1668-1669,1668/1669,25384
1669-24-verso,French-Pox,2,1669,1668-1669-24,1668-1669,1668/1669,25385
1669-24-verso,Frets,,1669,1668-1669-24,1668-1669,1668/1669,25386
1669-24-verso,Gangreen,,1669,1668-1669-24,1668-1669,1668/1669,25387
1669-24-verso,Gout,,1669,1668-1669-24,1668-1669,1668/1669,25388
1669-24-verso,Grief,,1669,1668-1669-24,1668-1669,1668/1669,25389
1669-24-verso,Griping in the Guts,30,1669,1668-1669-24,1668-1669,1668/1669,25390
1669-24-verso,Headache,,1669,1668-1669-24,1668-1669,1668/1669,25391
1669-24-verso,Headmouldshot,,1669,1668-1669-24,1668-1669,1668/1669,25392
1669-24-verso,Hiccough,,1669,1668-1669-24,1668-1669,1668/1669,25393
1669-24-verso,Jaundies,,1669,1668-1669-24,1668-1669,1668/1669,25394
1669-24-verso,Jaw-fallen,,1669,1668-1669-24,1668-1669,1668/1669,25395
1669-24-verso,Impostume,,1669,1668-1669-24,1668-1669,1668/1669,25396
1669-24-verso,Infants,3,1669,1668-1669-24,1668-1669,1668/1669,25397
1669-24-verso,Itch,,1669,1668-1669-24,1668-1669,1668/1669,25398
1669-24-verso,Kings Evil,1,1669,1668-1669-24,1668-1669,1668/1669,25399
1669-24-verso,Leprosie,,1669,1668-1669-24,1668-1669,1668/1669,25400
1669-24-verso,Lethargy,,1669,1668-1669-24,1668-1669,1668/1669,25401
1669-24-verso,Liver-grown,,1669,1668-1669-24,1668-1669,1668/1669,25402
1669-24-verso,Lunatick,,1669,1668-1669-24,1668-1669,1668/1669,25403
1669-24-verso,Meagrim,,1669,1668-1669-24,1668-1669,1668/1669,25404
1669-24-verso,Measles,,1669,1668-1669-24,1668-1669,1668/1669,25405
1669-24-verso,Mother,,1669,1668-1669-24,1668-1669,1668/1669,25406
1669-24-verso,Noli me tangere,,1669,1668-1669-24,1668-1669,1668/1669,25407
1669-24-verso,Overlaid,,1669,1668-1669-24,1668-1669,1668/1669,25408
1669-24-verso,Palsie,,1669,1668-1669-24,1668-1669,1668/1669,25409
1669-24-verso,Plague,,1669,1668-1669-24,1668-1669,1668/1669,25410
1669-24-verso,Plurisie,1,1669,1668-1669-24,1668-1669,1668/1669,25411
1669-24-verso,Purples,,1669,1668-1669-24,1668-1669,1668/1669,25412
1669-24-verso,Quinsie,,1669,1668-1669-24,1668-1669,1668/1669,25413
1669-24-verso,Rheumatism,,1669,1668-1669-24,1668-1669,1668/1669,25414
1669-24-verso,Rickets,7,1669,1668-1669-24,1668-1669,1668/1669,25415
1669-24-verso,Rising of the Lights,3,1669,1668-1669-24,1668-1669,1668/1669,25416
1669-24-verso,Running of the Reins,,1669,1668-1669-24,1668-1669,1668/1669,25417
1669-24-verso,Rupture,,1669,1668-1669-24,1668-1669,1668/1669,25418
1669-24-verso,St. Anthony's Fire,,1669,1668-1669-24,1668-1669,1668/1669,25419
1669-24-verso,Scald Head,,1669,1668-1669-24,1668-1669,1668/1669,25420
1669-24-verso,Sciatica,,1669,1668-1669-24,1668-1669,1668/1669,25421
1669-24-verso,Scowring,1,1669,1668-1669-24,1668-1669,1668/1669,25422
1669-24-verso,Scurvy,,1669,1668-1669-24,1668-1669,1668/1669,25423
1669-24-verso,Shingles,,1669,1668-1669-24,1668-1669,1668/1669,25424
1669-24-verso,Spleen,,1669,1668-1669-24,1668-1669,1668/1669,25425
1669-24-verso,Spotted-Fever,2,1669,1668-1669-24,1668-1669,1668/1669,25426
1669-24-verso,Still-born,9,1669,1668-1669-24,1668-1669,1668/1669,25427
1669-24-verso,Stone,1,1669,1668-1669-24,1668-1669,1668/1669,25428
1669-24-verso,Stopping of the Stomach,3,1669,1668-1669-24,1668-1669,1668/1669,25429
1669-24-verso,Strangury,,1669,1668-1669-24,1668-1669,1668/1669,25430
1669-24-verso,Suddenly,1,1669,1668-1669-24,1668-1669,1668/1669,25431
1669-24-verso,Surfeit,7,1669,1668-1669-24,1668-1669,1668/1669,25432
1669-24-verso,Swine-Pox,,1669,1668-1669-24,1668-1669,1668/1669,25433
1669-24-verso,Teeth,14,1669,1668-1669-24,1668-1669,1668/1669,25434
1669-24-verso,Thrush,,1669,1668-1669-24,1668-1669,1668/1669,25435
1669-24-verso,Tissick,,1669,1668-1669-24,1668-1669,1668/1669,25436
1669-24-verso,Tympany,,1669,1668-1669-24,1668-1669,1668/1669,25437
1669-24-verso,Ulcer,2,1669,1668-1669-24,1668-1669,1668/1669,25438
1669-24-verso,Vomiting,1,1669,1668-1669-24,1668-1669,1668/1669,25439
1669-24-verso,Wen,,1669,1668-1669-24,1668-1669,1668/1669,25440
1669-24-verso,Wind,,1669,1668-1669-24,1668-1669,1668/1669,25441
1669-24-verso,Wolf,,1669,1668-1669-24,1668-1669,1668/1669,25442
1669-24-verso,Worms,1,1669,1668-1669-24,1668-1669,1668/1669,25443
1669-24-verso,Killed,,1669,1668-1669-24,1668-1669,1668/1669,25444
1669-24-verso,Suicide,,1669,1668-1669-24,1668-1669,1668/1669,25445
1669-24-verso,Other Casualties,,1669,1668-1669-24,1668-1669,1668/1669,25446
1669-25-verso,Abortive,,1669,1668-1669-25,1668-1669,1668/1669,25447
1669-25-verso,Aged,11,1669,1668-1669-25,1668-1669,1668/1669,25448
1669-25-verso,Ague,,1669,1668-1669-25,1668-1669,1668/1669,25449
1669-25-verso,Apoplexy,,1669,1668-1669-25,1668-1669,1668/1669,25450
1669-25-verso,Bed-ridden,1,1669,1668-1669-25,1668-1669,1668/1669,25451
1669-25-verso,Blasted,,1669,1668-1669-25,1668-1669,1668/1669,25452
1669-25-verso,Bleeding,,1669,1668-1669-25,1668-1669,1668/1669,25453
1669-25-verso,Bloody-flux,,1669,1668-1669-25,1668-1669,1668/1669,25454
1669-25-verso,Calenture,,1669,1668-1669-25,1668-1669,1668/1669,25455
1669-25-verso,Cancer,1,1669,1668-1669-25,1668-1669,1668/1669,25456
1669-25-verso,Canker,,1669,1668-1669-25,1668-1669,1668/1669,25457
1669-25-verso,Child-Bed,5,1669,1668-1669-25,1668-1669,1668/1669,25458
1669-25-verso,Chrisoms,8,1669,1668-1669-25,1668-1669,1668/1669,25459
1669-25-verso,Cold,,1669,1668-1669-25,1668-1669,1668/1669,25460
1669-25-verso,Colick,,1669,1668-1669-25,1668-1669,1668/1669,25461
1669-25-verso,Consumption,28,1669,1668-1669-25,1668-1669,1668/1669,25462
1669-25-verso,Convulsion,21,1669,1668-1669-25,1668-1669,1668/1669,25463
1669-25-verso,Cough,,1669,1668-1669-25,1668-1669,1668/1669,25464
1669-25-verso,Cramp,,1669,1668-1669-25,1668-1669,1668/1669,25465
1669-25-verso,Diabetes,,1669,1668-1669-25,1668-1669,1668/1669,25466
1669-25-verso,Dropsie,9,1669,1668-1669-25,1668-1669,1668/1669,25467
1669-25-verso,Drowned,,1669,1668-1669-25,1668-1669,1668/1669,25468
1669-25-verso,Falling-sickness,,1669,1668-1669-25,1668-1669,1668/1669,25469
1669-25-verso,Fever,17,1669,1668-1669-25,1668-1669,1668/1669,25470
1669-25-verso,Fistula,2,1669,1668-1669-25,1668-1669,1668/1669,25471
1669-25-verso,Flox and Small-Pox,17,1669,1668-1669-25,1668-1669,1668/1669,25472
1669-25-verso,Flux,1,1669,1668-1669-25,1668-1669,1668/1669,25473
1669-25-verso,French-Pox,1,1669,1668-1669-25,1668-1669,1668/1669,25474
1669-25-verso,Frets,,1669,1668-1669-25,1668-1669,1668/1669,25475
1669-25-verso,Gangreen,,1669,1668-1669-25,1668-1669,1668/1669,25476
1669-25-verso,Gout,,1669,1668-1669-25,1668-1669,1668/1669,25477
1669-25-verso,Grief,,1669,1668-1669-25,1668-1669,1668/1669,25478
1669-25-verso,Griping in the Guts,28,1669,1668-1669-25,1668-1669,1668/1669,25479
1669-25-verso,Headache,,1669,1668-1669-25,1668-1669,1668/1669,25480
1669-25-verso,Headmouldshot,,1669,1668-1669-25,1668-1669,1668/1669,25481
1669-25-verso,Hiccough,,1669,1668-1669-25,1668-1669,1668/1669,25482
1669-25-verso,Jaundies,,1669,1668-1669-25,1668-1669,1668/1669,25483
1669-25-verso,Jaw-fallen,,1669,1668-1669-25,1668-1669,1668/1669,25484
1669-25-verso,Impostume,,1669,1668-1669-25,1668-1669,1668/1669,25485
1669-25-verso,Infants,5,1669,1668-1669-25,1668-1669,1668/1669,25486
1669-25-verso,Itch,,1669,1668-1669-25,1668-1669,1668/1669,25487
1669-25-verso,Kings Evil,,1669,1668-1669-25,1668-1669,1668/1669,25488
1669-25-verso,Leprosie,,1669,1668-1669-25,1668-1669,1668/1669,25489
1669-25-verso,Lethargy,,1669,1668-1669-25,1668-1669,1668/1669,25490
1669-25-verso,Liver-grown,,1669,1668-1669-25,1668-1669,1668/1669,25491
1669-25-verso,Lunatick,,1669,1668-1669-25,1668-1669,1668/1669,25492
1669-25-verso,Meagrim,,1669,1668-1669-25,1668-1669,1668/1669,25493
1669-25-verso,Measles,,1669,1668-1669-25,1668-1669,1668/1669,25494
1669-25-verso,Mother,,1669,1668-1669-25,1668-1669,1668/1669,25495
1669-25-verso,Noli me tangere,,1669,1668-1669-25,1668-1669,1668/1669,25496
1669-25-verso,Overlaid,3,1669,1668-1669-25,1668-1669,1668/1669,25497
1669-25-verso,Palsie,1,1669,1668-1669-25,1668-1669,1668/1669,25498
1669-25-verso,Plague,,1669,1668-1669-25,1668-1669,1668/1669,25499
1669-25-verso,Plurisie,,1669,1668-1669-25,1668-1669,1668/1669,25500
1669-25-verso,Purples,,1669,1668-1669-25,1668-1669,1668/1669,25501
1669-25-verso,Quinsie,1,1669,1668-1669-25,1668-1669,1668/1669,25502
1669-25-verso,Rheumatism,,1669,1668-1669-25,1668-1669,1668/1669,25503
1669-25-verso,Rickets,5,1669,1668-1669-25,1668-1669,1668/1669,25504
1669-25-verso,Rising of the Lights,3,1669,1668-1669-25,1668-1669,1668/1669,25505
1669-25-verso,Running of the Reins,,1669,1668-1669-25,1668-1669,1668/1669,25506
1669-25-verso,Rupture,,1669,1668-1669-25,1668-1669,1668/1669,25507
1669-25-verso,St. Anthony's Fire,,1669,1668-1669-25,1668-1669,1668/1669,25508
1669-25-verso,Scald Head,,1669,1668-1669-25,1668-1669,1668/1669,25509
1669-25-verso,Sciatica,,1669,1668-1669-25,1668-1669,1668/1669,25510
1669-25-verso,Scowring,,1669,1668-1669-25,1668-1669,1668/1669,25511
1669-25-verso,Scurvy,,1669,1668-1669-25,1668-1669,1668/1669,25512
1669-25-verso,Shingles,,1669,1668-1669-25,1668-1669,1668/1669,25513
1669-25-verso,Spleen,,1669,1668-1669-25,1668-1669,1668/1669,25514
1669-25-verso,Spotted-Fever,1,1669,1668-1669-25,1668-1669,1668/1669,25515
1669-25-verso,Still-born,8,1669,1668-1669-25,1668-1669,1668/1669,25516
1669-25-verso,Stone,1,1669,1668-1669-25,1668-1669,1668/1669,25517
1669-25-verso,Stopping of the Stomach,2,1669,1668-1669-25,1668-1669,1668/1669,25518
1669-25-verso,Strangury,,1669,1668-1669-25,1668-1669,1668/1669,25519
1669-25-verso,Suddenly,,1669,1668-1669-25,1668-1669,1668/1669,25520
1669-25-verso,Surfeit,4,1669,1668-1669-25,1668-1669,1668/1669,25521
1669-25-verso,Swine-Pox,,1669,1668-1669-25,1668-1669,1668/1669,25522
1669-25-verso,Teeth,15,1669,1668-1669-25,1668-1669,1668/1669,25523
1669-25-verso,Thrush,1,1669,1668-1669-25,1668-1669,1668/1669,25524
1669-25-verso,Tissick,3,1669,1668-1669-25,1668-1669,1668/1669,25525
1669-25-verso,Tympany,,1669,1668-1669-25,1668-1669,1668/1669,25526
1669-25-verso,Ulcer,,1669,1668-1669-25,1668-1669,1668/1669,25527
1669-25-verso,Vomiting,1,1669,1668-1669-25,1668-1669,1668/1669,25528
1669-25-verso,Wen,,1669,1668-1669-25,1668-1669,1668/1669,25529
1669-25-verso,Wind,,1669,1668-1669-25,1668-1669,1668/1669,25530
1669-25-verso,Wolf,,1669,1668-1669-25,1668-1669,1668/1669,25531
1669-25-verso,Worms,4,1669,1668-1669-25,1668-1669,1668/1669,25532
1669-25-verso,Killed,,1669,1668-1669-25,1668-1669,1668/1669,25533
1669-25-verso,Suicide,2,1669,1668-1669-25,1668-1669,1668/1669,25534
1669-25-verso,Other Casualties,,1669,1668-1669-25,1668-1669,1668/1669,25535
1669-26-verso,Abortive,,1669,1668-1669-26,1668-1669,1668/1669,25536
1669-26-verso,Aged,15,1669,1668-1669-26,1668-1669,1668/1669,25537
1669-26-verso,Ague,,1669,1668-1669-26,1668-1669,1668/1669,25538
1669-26-verso,Apoplexy,,1669,1668-1669-26,1668-1669,1668/1669,25539
1669-26-verso,Bed-ridden,,1669,1668-1669-26,1668-1669,1668/1669,25540
1669-26-verso,Blasted,,1669,1668-1669-26,1668-1669,1668/1669,25541
1669-26-verso,Bleeding,,1669,1668-1669-26,1668-1669,1668/1669,25542
1669-26-verso,Bloody-flux,,1669,1668-1669-26,1668-1669,1668/1669,25543
1669-26-verso,Calenture,,1669,1668-1669-26,1668-1669,1668/1669,25544
1669-26-verso,Cancer,,1669,1668-1669-26,1668-1669,1668/1669,25545
1669-26-verso,Canker,,1669,1668-1669-26,1668-1669,1668/1669,25546
1669-26-verso,Child-Bed,3,1669,1668-1669-26,1668-1669,1668/1669,25547
1669-26-verso,Chrisoms,8,1669,1668-1669-26,1668-1669,1668/1669,25548
1669-26-verso,Cold,,1669,1668-1669-26,1668-1669,1668/1669,25549
1669-26-verso,Colick,,1669,1668-1669-26,1668-1669,1668/1669,25550
1669-26-verso,Consumption,52,1669,1668-1669-26,1668-1669,1668/1669,25551
1669-26-verso,Convulsion,41,1669,1668-1669-26,1668-1669,1668/1669,25552
1669-26-verso,Cough,,1669,1668-1669-26,1668-1669,1668/1669,25553
1669-26-verso,Cramp,,1669,1668-1669-26,1668-1669,1668/1669,25554
1669-26-verso,Diabetes,,1669,1668-1669-26,1668-1669,1668/1669,25555
1669-26-verso,Dropsie,10,1669,1668-1669-26,1668-1669,1668/1669,25556
1669-26-verso,Drowned,1,1669,1668-1669-26,1668-1669,1668/1669,25557
1669-26-verso,Falling-sickness,,1669,1668-1669-26,1668-1669,1668/1669,25558
1669-26-verso,Fever,30,1669,1668-1669-26,1668-1669,1668/1669,25559
1669-26-verso,Fistula,,1669,1668-1669-26,1668-1669,1668/1669,25560
1669-26-verso,Flox and Small-Pox,10,1669,1668-1669-26,1668-1669,1668/1669,25561
1669-26-verso,Flux,,1669,1668-1669-26,1668-1669,1668/1669,25562
1669-26-verso,French-Pox,1,1669,1668-1669-26,1668-1669,1668/1669,25563
1669-26-verso,Frets,,1669,1668-1669-26,1668-1669,1668/1669,25564
1669-26-verso,Gangreen,,1669,1668-1669-26,1668-1669,1668/1669,25565
