unique_identifier,start_day,start_month,start_year,end_day,end_month,end_year,parish_name,count,count_type,week,bill_type,source,year
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Clement Eastcheap,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Dionis Backchurch,40,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Dionis Backchurch,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Dunstan East,98,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Dunstan East,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Edmund Lumbardstr.,31,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Edmund Lumbardstr.,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Ethelborough,33,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Ethelborough,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Faith,45,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Faith,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Foster,40,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Foster,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Gabriel Fenchurch,6,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Gabriel Fenchurch,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St George Botolphlane,15,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St George Botolphlane,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Gregory by St Pauls,63,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Gregory by St Pauls,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Hellen,35,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Hellen,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St James Dukes place,34,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St James Dukes place,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St James Garlickhithe,57,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St James Garlickhithe,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St John Baptist,20,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St John Baptist,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St John Evangelist,6,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St John Evangelist,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St John Zachary,17,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St John Zachary,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Katharine Coleman,40,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Katharine Coleman,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Katharine Creechurch,71,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Katharine Creechurch,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Lawrence Jewry,62,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Lawrence Jewry,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Lawrence Pountney,20,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Lawrence Pountney,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Leonard Eastcheap,14,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Leonard Eastcheap,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Leonard Fosterlane,36,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Leonard Fosterlane,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Magnus Parish,50,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Magnus Parish,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Margaret Lothbury,46,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Margaret Lothbury,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Margaret Moses,5,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Margaret Moses,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Margaret Newfishstreet,1,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Margaret Newfishstreet,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Margaret Pattons,18,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Margaret Pattons,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary Abchurch,38,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary Abchurch,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary Aldermanbury,35,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary Aldermanbury,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary Aldermary,38,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary Aldermary,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary le Bow,29,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary le Bow,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary Bothaw,7,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary Bothaw,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary Colechurch,4,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary Colechurch,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary Hill,26,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary Hill,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary Mounthaw,6,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary Mounthaw,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary Sommerset,33,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary Sommerset,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary Stayning,11,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary Stayning,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary Woolchurch,1,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary Woolchurch,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary Woolnoth,29,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary Woolnoth,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Martin Iremongerlane,7,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Martin Iremongerlane,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Martin Ludgate,47,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Martin Ludgate,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Martin Orgars,21,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Martin Orgars,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Martin Outwich,21,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Martin Outwich,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Martin Vintrey,43,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Martin Vintrey,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Matthew Fridaystreet,23,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Matthew Fridaystreet,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Maudlin Milkstreet,0,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Maudlin Milkstreet,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Maudlin Oldfishstreet,26,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Maudlin Oldfishstreet,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Michael Bassishaw,22,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Michael Bassishaw,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Michael Cornhil,35,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Michael Cornhil,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Michael Crookedlane,24,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Michael Crookedlane,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Michael Queenhithe,42,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Michael Queenhithe,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Michael Quern,14,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Michael Quern,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Michael Royal,22,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Michael Royal,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Michael Woodstreet,15,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Michael Woodstreet,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mildred Breadstreet,22,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mildred Breadstreet,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mildred Poultrey,26,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mildred Poultrey,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Nicholas Acons,11,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Nicholas Acons,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Nicholas Coleabby,21,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Nicholas Coleabby,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Nicholas Olaves,13,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Nicholas Olaves,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Olave Hartstreet,54,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Olave Hartstreet,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Olave Jewry,19,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Olave Jewry,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Olave Silverstreet,39,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Olave Silverstreet,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Pancras Soperlane,8,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Pancras Soperlane,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Peter Cheap,5,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Peter Cheap,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Peter Cornhil,29,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Peter Cornhil,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Peter Paulswharf,17,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Peter Paulswharf,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Peter Poor,33,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Peter Poor,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Steven Colemanstreet,96,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Steven Colemanstreet,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Steven Walbrook,32,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Steven Walbrook,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Swithin,33,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Swithin,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Thomas Apostles,28,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Thomas Apostles,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,Trinity Parish,0,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,Trinity Parish,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Andrew Holborn,912,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Andrew Holborn,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Bartholomew Great,70,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Bartholomew Great,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Bartholomew Less,43,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Bartholomew Less,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Bridget,349,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Bridget,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,Bridewel Precinct,31,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,Bridewel Precinct,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Botolph Aldersgate,198,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Botolph Aldersgate,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Botolph Aldgate,702,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Botolph Aldgate,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Botolph Bishopsgate,389,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Botolph Bishopsgate,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Dunstan West,219,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Dunstan West,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St George Southwark,340,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St George Southwark,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Giles Cripplegate,1350,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Giles Cripplegate,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Olave Southwark,779,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Olave Southwark,1,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,Saviours Southwark,545,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,Saviours Southwark,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,S Sepulchres Parish,678,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,S Sepulchres Parish,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Thomas Southwark,77,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Thomas Southwark,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,Trinity Minories,24,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,Trinity Minories,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,Pesthouse Without the Walls,0,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,Pesthouse Without the Walls,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,Christ Church in Surry,161,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,Christ Church in Surrey,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Giles in the Field,1202,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Giles in the Field,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,Hackney Parish,112,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,Hackney Parish,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St James Clerkenwel,352,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St James Clerkenwel,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Katharine Tower,216,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Katharine Tower,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,Lambeth Parish,339,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,Lambeth Parish,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Leonard Shoreditch,423,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Leonard Shoreditch,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Magdalen Bermondsey,495,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Magdalen Bermondsey,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary Islington,137,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary Islington,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary Newington,228,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary Newington,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary Whitechappel,899,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary Whitechappel,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Pauls Shadwel,600,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Pauls Shadwel,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,Rothorith Parish,142,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,Rothorith Parish,3,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,Stepney Parish,1868,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,Stepney Parish,1,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Clement Danes,498,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Clement Danes,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Paul Covent Garden,198,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Paul Covent Garden,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Martin in the fields,2091,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Martin in the fields,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary Savoy,108,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Mary Savoy,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Margaret Westminster,843,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,St Margaret Westminster,,Plague,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,Pesthouse in Westminster,0,Buried,90,General,millar pre-plague,1677
Millar-1677-1678-GeneralBill,18,December,1677,17,December,1678,Pesthouse in Westminster,,Plague,90,General,millar pre-plague,1677
Millar-1678-1679-GeneralBill,17,December,1678,16,December,1679,St Alban Woodstreet,30,Buried,90,General,millar pre-plague,1678
Millar-1678-1679-GeneralBill,17,December,1678,16,December,1679,St Alban Woodstreet,,Plague,90,General,millar pre-plague,1678
Millar-1678-1679-GeneralBill,17,December,1678,16,December,1679,Alhallows Barking,118,Buried,90,General,millar pre-plague,1678
Millar-1678-1679-GeneralBill,17,December,1678,16,December,1679,Alhallows Barking,,Plague,90,General,millar pre-plague,1678
Millar-1678-1679-GeneralBill,17,December,1678,16,December,1679,Alhallows Breadstreet,26,Buried,90,General,millar pre-plague,1678
Millar-1678-1679-GeneralBill,17,December,1678,16,December,1679,Alhallows Breadstreet,,Plague,90,General,millar pre-plague,1678
Millar-1678-1679-GeneralBill,17,December,1678,16,December,1679,Alhallows Great,54,Buried,90,General,millar pre-plague,1678
Millar-1678-1679-GeneralBill,17,December,1678,16,December,1679,Alhallows Great,,Plague,90,General,millar pre-plague,1678
Millar-1678-1679-GeneralBill,17,December,1678,16,December,1679,Alhallows Honylane,0,Buried,90,General,millar pre-plague,1678
