year,week,unique_identifier,start_day,start_month,end_day,end_month,parish_name,count,missing,illegible,source,version,bill_type,start_year,end_year,count_type
1666,22,BL-1666-22-recto,15,May,22,May,Plague in the 97 Parishes within the Walls,4,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,22,BL-1666-22-recto,15,May,22,May,Plague in the parishes without the Walls,8,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,22,BL-1666-22-recto,15,May,22,May,Plague in the out-Parishes in Middlesex and Surrey,16,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,22,BL-1666-22-recto,15,May,22,May,Plague in the Parishes and Liberties of Westminster,3,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,23,BL-1666-23-recto,22,May,29,May,Plague in the 97 Parishes within the Walls,4,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,23,BL-1666-23-recto,22,May,29,May,Plague in the parishes without the Walls,4,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,23,BL-1666-23-recto,22,May,29,May,Plague in the out-Parishes in Middlesex and Surrey,11,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,23,BL-1666-23-recto,22,May,29,May,Plague in the Parishes and Liberties of Westminster,1,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,24,BL-1666-24-recto,29,May,5,June,Plague in the 97 Parishes within the Walls,1,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,24,BL-1666-24-recto,29,May,5,June,Plague in the parishes without the Walls,8,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,24,BL-1666-24-recto,29,May,5,June,Plague in the out-Parishes in Middlesex and Surrey,16,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,24,BL-1666-24-recto,29,May,5,June,Plague in the Parishes and Liberties of Westminster,2,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,26,BL-1666-26-recto,12,June,19,June,Plague in the 97 Parishes within the Walls,3,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,26,BL-1666-26-recto,12,June,19,June,Plague in the parishes without the Walls,1,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,26,BL-1666-26-recto,12,June,19,June,Plague in the out-Parishes in Middlesex and Surrey,15,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,26,BL-1666-26-recto,12,June,19,June,Plague in the Parishes and Liberties of Westminster,4,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,27,BL-1666-27-recto,19,June,26,June,Plague in the 97 Parishes within the Walls,2,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,27,BL-1666-27-recto,19,June,26,June,Plague in the parishes without the Walls,11,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,27,BL-1666-27-recto,19,June,26,June,Plague in the out-Parishes in Middlesex and Surrey,17,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,27,BL-1666-27-recto,19,June,26,June,Plague in the Parishes and Liberties of Westminster,3,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,28,BL-1666-28-recto,26,June,3,July,Plague in the 97 Parishes within the Walls,3,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,28,BL-1666-28-recto,26,June,3,July,Plague in the parishes without the Walls,7,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,28,BL-1666-28-recto,26,June,3,July,Plague in the out-Parishes in Middlesex and Surrey,22,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,28,BL-1666-28-recto,26,June,3,July,Plague in the Parishes and Liberties of Westminster,3,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,29,BL-1666-29-recto,3,July,10,July,Plague in the 97 Parishes within the Walls,4,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,29,BL-1666-29-recto,3,July,10,July,Plague in the parishes without the Walls,10,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,29,BL-1666-29-recto,3,July,10,July,Plague in the out-Parishes in Middlesex and Surrey,13,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,29,BL-1666-29-recto,3,July,10,July,Plague in the Parishes and Liberties of Westminster,6,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,30,BL-1666-30-recto,10,July,17,July,Plague in the 97 Parishes within the Walls,2,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,30,BL-1666-30-recto,10,July,17,July,Plague in the parishes without the Walls,8,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,30,BL-1666-30-recto,10,July,17,July,Plague in the out-Parishes in Middlesex and Surrey,38,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,30,BL-1666-30-recto,10,July,17,July,Plague in the Parishes and Liberties of Westminster,3,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,31,BL-1666-31-recto,17,July,24,July,Plague in the 97 Parishes within the Walls,8,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,31,BL-1666-31-recto,17,July,24,July,Plague in the parishes without the Walls,10,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,31,BL-1666-31-recto,17,July,24,July,Plague in the out-Parishes in Middlesex and Surrey,22,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,31,BL-1666-31-recto,17,July,24,July,Plague in the Parishes and Liberties of Westminster,8,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,32,BL-1666-32-recto,24,July,31,July,Plague in the 97 Parishes within the Walls,5,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,32,BL-1666-32-recto,24,July,31,July,Plague in the parishes without the Walls,8,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,32,BL-1666-32-recto,24,July,31,July,Plague in the out-Parishes in Middlesex and Surrey,19,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,32,BL-1666-32-recto,24,July,31,July,Plague in the Parishes and Liberties of Westminster,6,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,33,BL-1666-33-recto,31,July,7,August,Plague in the 97 Parishes within the Walls,6,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,33,BL-1666-33-recto,31,July,7,August,Plague in the parishes without the Walls,9,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,33,BL-1666-33-recto,31,July,7,August,Plague in the out-Parishes in Middlesex and Surrey,24,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,33,BL-1666-33-recto,31,July,7,August,Plague in the Parishes and Liberties of Westminster,3,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,34,BL-1666-34-recto,7,August,14,August,Plague in the 97 Parishes within the Walls,6,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,34,BL-1666-34-recto,7,August,14,August,Plague in the parishes without the Walls,9,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,34,BL-1666-34-recto,7,August,14,August,Plague in the out-Parishes in Middlesex and Surrey,19,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,34,BL-1666-34-recto,7,August,14,August,Plague in the Parishes and Liberties of Westminster,14,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,35,BL-1666-35-recto,14,August,21,August,Plague in the 97 Parishes within the Walls,5,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,35,BL-1666-35-recto,14,August,21,August,Plague in the parishes without the Walls,6,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,35,BL-1666-35-recto,14,August,21,August,Plague in the out-Parishes in Middlesex and Surrey,25,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,35,BL-1666-35-recto,14,August,21,August,Plague in the Parishes and Liberties of Westminster,6,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,36,BL-1666-36-recto,21,August,28,August,Plague in the 97 Parishes within the Walls,4,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,36,BL-1666-36-recto,21,August,28,August,Plague in the parishes without the Walls,12,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,36,BL-1666-36-recto,21,August,28,August,Plague in the out-Parishes in Middlesex and Surrey,12,,,Bodleian V1,Bodleian V1,Weekly,,,
1666,36,BL-1666-36-recto,21,August,28,August,Plague in the Parishes and Liberties of Westminster,2,,,Bodleian V1,Bodleian V1,Weekly,,,
1669,21,BL-1669-21-recto,11,May,18,May,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1669,21,BL-1669-21-recto,11,May,18,May,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1669,21,BL-1669-21-recto,11,May,18,May,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1669,21,BL-1669-21-recto,11,May,18,May,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1669,24,BL-1669-24-recto,1,June,8,June,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1669,24,BL-1669-24-recto,1,June,8,June,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1669,24,BL-1669-24-recto,1,June,8,June,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1669,24,BL-1669-24-recto,1,June,8,June,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1669,32,BL-1669-32-recto,27,July,3,August,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1669,32,BL-1669-32-recto,27,July,3,August,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1669,32,BL-1669-32-recto,27,July,3,August,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1669,32,BL-1669-32-recto,27,July,3,August,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1669,33,BL-1669-33-recto,3,August,10,August,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1669,33,BL-1669-33-recto,3,August,10,August,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1669,33,BL-1669-33-recto,3,August,10,August,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1669,33,BL-1669-33-recto,3,August,10,August,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1669,35,BL-1669-35-recto,17,August,24,August,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1669,35,BL-1669-35-recto,17,August,24,August,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1669,35,BL-1669-35-recto,17,August,24,August,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1669,35,BL-1669-35-recto,17,August,24,August,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1669,40,BL-1669-40-recto,21,September,28,September,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1669,40,BL-1669-40-recto,21,September,28,September,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1669,40,BL-1669-40-recto,21,September,28,September,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1669,40,BL-1669-40-recto,21,September,28,September,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,14,BL-1670-14-recto,22,March,29,March,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,14,BL-1670-14-recto,22,March,29,March,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,14,BL-1670-14-recto,22,March,29,March,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,14,BL-1670-14-recto,22,March,29,March,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,15,BL-1670-15-recto,29,March,5,April,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,15,BL-1670-15-recto,29,March,5,April,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,15,BL-1670-15-recto,29,March,5,April,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,15,BL-1670-15-recto,29,March,5,April,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,16,BL-1670-16-recto,5,April,12,April,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,16,BL-1670-16-recto,5,April,12,April,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,16,BL-1670-16-recto,5,April,12,April,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,16,BL-1670-16-recto,5,April,12,April,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,17,BL-1670-17-recto,12,April,19,April,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,17,BL-1670-17-recto,12,April,19,April,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,17,BL-1670-17-recto,12,April,19,April,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,17,BL-1670-17-recto,12,April,19,April,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,18,BL-1670-18-recto,19,April,26,April,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,18,BL-1670-18-recto,19,April,26,April,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,18,BL-1670-18-recto,19,April,26,April,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,18,BL-1670-18-recto,19,April,26,April,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,19,BL-1670-19-recto,26,April,3,May,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,19,BL-1670-19-recto,26,April,3,May,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,19,BL-1670-19-recto,26,April,3,May,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,19,BL-1670-19-recto,26,April,3,May,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,20,BL-1670-20-recto,3,May,10,May,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,20,BL-1670-20-recto,3,May,10,May,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,20,BL-1670-20-recto,3,May,10,May,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,20,BL-1670-20-recto,3,May,10,May,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,21,BL-1670-21-recto,10,May,17,May,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,21,BL-1670-21-recto,10,May,17,May,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,21,BL-1670-21-recto,10,May,17,May,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,21,BL-1670-21-recto,10,May,17,May,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,22,BL-1670-22-recto,17,May,24,May,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,22,BL-1670-22-recto,17,May,24,May,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,22,BL-1670-22-recto,17,May,24,May,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,22,BL-1670-22-recto,17,May,24,May,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,23,BL-1670-23-recto,24,May,31,May,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,23,BL-1670-23-recto,24,May,31,May,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,23,BL-1670-23-recto,24,May,31,May,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,23,BL-1670-23-recto,24,May,31,May,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,24,BL-1670-24-recto,31,May,7,June,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,24,BL-1670-24-recto,31,May,7,June,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,24,BL-1670-24-recto,31,May,7,June,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,24,BL-1670-24-recto,31,May,7,June,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,25,BL-1670-25-recto,7,June,14,June,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,25,BL-1670-25-recto,7,June,14,June,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,25,BL-1670-25-recto,7,June,14,June,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,25,BL-1670-25-recto,7,June,14,June,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,26,BL-1670-26-recto,14,June,21,June,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,26,BL-1670-26-recto,14,June,21,June,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,26,BL-1670-26-recto,14,June,21,June,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,26,BL-1670-26-recto,14,June,21,June,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,27,BL-1670-27-recto,21,June,28,June,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,27,BL-1670-27-recto,21,June,28,June,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,27,BL-1670-27-recto,21,June,28,June,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,27,BL-1670-27-recto,21,June,28,June,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,28,BL-1670-28-recto,28,June,5,July,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,28,BL-1670-28-recto,28,June,5,July,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,28,BL-1670-28-recto,28,June,5,July,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,28,BL-1670-28-recto,28,June,5,July,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,29,BL-1670-29-recto,5,July,12,July,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,29,BL-1670-29-recto,5,July,12,July,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,29,BL-1670-29-recto,5,July,12,July,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,29,BL-1670-29-recto,5,July,12,July,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,30,BL-1670-30-recto,12,July,19,July,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,30,BL-1670-30-recto,12,July,19,July,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,30,BL-1670-30-recto,12,July,19,July,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,30,BL-1670-30-recto,12,July,19,July,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,31,BL-1670-31-recto,19,July,26,July,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,31,BL-1670-31-recto,19,July,26,July,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,31,BL-1670-31-recto,19,July,26,July,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,31,BL-1670-31-recto,19,July,26,July,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,32,BL-1670-32-recto,26,July,2,August,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,32,BL-1670-32-recto,26,July,2,August,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,32,BL-1670-32-recto,26,July,2,August,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,32,BL-1670-32-recto,26,July,2,August,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,33,BL-1670-33-recto,2,August,9,August,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,33,BL-1670-33-recto,2,August,9,August,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,33,BL-1670-33-recto,2,August,9,August,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,33,BL-1670-33-recto,2,August,9,August,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,34,BL-1670-34-recto,9,August,16,August,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,34,BL-1670-34-recto,9,August,16,August,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,34,BL-1670-34-recto,9,August,16,August,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,34,BL-1670-34-recto,9,August,16,August,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,35,BL-1670-35-recto,16,August,23,August,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,35,BL-1670-35-recto,16,August,23,August,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,35,BL-1670-35-recto,16,August,23,August,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,35,BL-1670-35-recto,16,August,23,August,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,36,BL-1670-36-recto,23,August,30,August,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,36,BL-1670-36-recto,23,August,30,August,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,36,BL-1670-36-recto,23,August,30,August,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,36,BL-1670-36-recto,23,August,30,August,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,37,BL-1670-37-recto,30,August,6,September,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,37,BL-1670-37-recto,30,August,6,September,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,37,BL-1670-37-recto,30,August,6,September,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,37,BL-1670-37-recto,30,August,6,September,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,38,BL-1670-38-recto,6,September,13,September,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,38,BL-1670-38-recto,6,September,13,September,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,38,BL-1670-38-recto,6,September,13,September,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,38,BL-1670-38-recto,6,September,13,September,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,39,BL-1670-39-recto,13,September,20,September,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,39,BL-1670-39-recto,13,September,20,September,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,39,BL-1670-39-recto,13,September,20,September,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,39,BL-1670-39-recto,13,September,20,September,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,40,BL-1670-40-recto,20,September,27,September,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,40,BL-1670-40-recto,20,September,27,September,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,40,BL-1670-40-recto,20,September,27,September,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,40,BL-1670-40-recto,20,September,27,September,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,41,BL-1670-41-recto,27,September,4,October,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,41,BL-1670-41-recto,27,September,4,October,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,41,BL-1670-41-recto,27,September,4,October,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,41,BL-1670-41-recto,27,September,4,October,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,42,BL-1670-42-recto,4,October,11,October,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,42,BL-1670-42-recto,4,October,11,October,Plague in the parishes without the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,42,BL-1670-42-recto,4,October,11,October,Plague in the out-Parishes in Middlesex and Surrey,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,42,BL-1670-42-recto,4,October,11,October,Plague in the Parishes and Liberties of Westminster,0,,,Bodleian V1,Bodleian V1,Weekly,,,
1670,43,BL-1670-43-recto,11,October,18,October,Plague in the 97 Parishes within the Walls,0,,,Bodleian V1,Bodleian V1,Weekly,,,
