count_type,count,parish_id,week_id,year_id
Plague,,0072,1669-1670-02,1669
Buried,1,0073,1669-1670-02,1669
Plague,,0073,1669-1670-02,1669
Buried,,0074,1669-1670-02,1669
Plague,,0074,1669-1670-02,1669
Buried,3,0075,1669-1670-02,1669
Plague,,0075,1669-1670-02,1669
Buried,,0076,1669-1670-02,1669
Plague,,0076,1669-1670-02,1669
Buried,,0077,1669-1670-02,1669
Plague,,0077,1669-1670-02,1669
Buried,,0078,1669-1670-02,1669
Plague,,0078,1669-1670-02,1669
Buried,,0079,1669-1670-02,1669
Plague,,0079,1669-1670-02,1669
Buried,,0080,1669-1670-02,1669
Plague,,0080,1669-1670-02,1669
Buried,,0081,1669-1670-02,1669
Plague,,0081,1669-1670-02,1669
Buried,,0082,1669-1670-02,1669
Plague,,0082,1669-1670-02,1669
Buried,2,0083,1669-1670-02,1669
Plague,,0083,1669-1670-02,1669
Buried,,0084,1669-1670-02,1669
Plague,,0084,1669-1670-02,1669
Buried,2,0085,1669-1670-02,1669
Plague,,0085,1669-1670-02,1669
Buried,,0086,1669-1670-02,1669
Plague,,0086,1669-1670-02,1669
Buried,,0087,1669-1670-02,1669
Plague,,0087,1669-1670-02,1669
Buried,,0088,1669-1670-02,1669
Plague,,0088,1669-1670-02,1669
Buried,,0089,1669-1670-02,1669
Plague,,0089,1669-1670-02,1669
Buried,1,0090,1669-1670-02,1669
Plague,,0090,1669-1670-02,1669
Buried,,0091,1669-1670-02,1669
Plague,,0091,1669-1670-02,1669
Buried,3,0092,1669-1670-02,1669
Plague,,0092,1669-1670-02,1669
Buried,5,0093,1669-1670-02,1669
Plague,,0093,1669-1670-02,1669
Buried,,0094,1669-1670-02,1669
Plague,,0094,1669-1670-02,1669
Buried,,0095,1669-1670-02,1669
Plague,,0095,1669-1670-02,1669
Buried,,0096,1669-1670-02,1669
Plague,,0096,1669-1670-02,1669
Buried,,0097,1669-1670-02,1669
Plague,,0097,1669-1670-02,1669
,16,0098,1669-1670-02,1669
,48,0099,1669-1670-02,1669
,,0100,1669-1670-02,1669
Buried,23,0101,1669-1670-02,1669
Plague,,0101,1669-1670-02,1669
Buried,4,0102,1669-1670-02,1669
Plague,,0102,1669-1670-02,1669
Buried,,0103,1669-1670-02,1669
Plague,,0103,1669-1670-02,1669
Buried,5,0104,1669-1670-02,1669
Plague,,0104,1669-1670-02,1669
Buried,,0105,1669-1670-02,1669
Plague,,0105,1669-1670-02,1669
Buried,8,0106,1669-1670-02,1669
Plague,,0106,1669-1670-02,1669
Buried,11,0107,1669-1670-02,1669
Plague,,0107,1669-1670-02,1669
Buried,11,0108,1669-1670-02,1669
Plague,,0108,1669-1670-02,1669
Buried,8,0109,1669-1670-02,1669
Plague,,0109,1669-1670-02,1669
Buried,13,0110,1669-1670-02,1669
Plague,,0110,1669-1670-02,1669
Buried,36,0111,1669-1670-02,1669
Plague,,0111,1669-1670-02,1669
Buried,19,0112,1669-1670-02,1669
Plague,,0112,1669-1670-02,1669
Buried,22,0113,1669-1670-02,1669
Plague,,0113,1669-1670-02,1669
Buried,26,0114,1669-1670-02,1669
Plague,,0114,1669-1670-02,1669
Buried,,0115,1669-1670-02,1669
Plague,,0115,1669-1670-02,1669
Buried,1,0116,1669-1670-02,1669
Plague,,0116,1669-1670-02,1669
Buried,,0117,1669-1670-02,1669
Plague,,0117,1669-1670-02,1669
,91,0118,1669-1670-02,1669
,187,0119,1669-1670-02,1669
,,0120,1669-1670-02,1669
Buried,36,0121,1669-1670-02,1669
Plague,,0121,1669-1670-02,1669
Buried,3,0122,1669-1670-02,1669
Plague,,0122,1669-1670-02,1669
Buried,8,0123,1669-1670-02,1669
Plague,,0123,1669-1670-02,1669
Buried,8,0124,1669-1670-02,1669
Plague,,0124,1669-1670-02,1669
Buried,6,0125,1669-1670-02,1669
Plague,,0125,1669-1670-02,1669
Buried,19,0126,1669-1670-02,1669
Plague,,0126,1669-1670-02,1669
Buried,,0127,1669-1670-02,1669
Plague,,0127,1669-1670-02,1669
Buried,3,0128,1669-1670-02,1669
Plague,,0128,1669-1670-02,1669
Buried,7,0129,1669-1670-02,1669
Plague,,0129,1669-1670-02,1669
Buried,30,0130,1669-1670-02,1669
Plague,,0130,1669-1670-02,1669
Buried,,0131,1669-1670-02,1669
Plague,,0131,1669-1670-02,1669
Buried,,0132,1669-1670-02,1669
Plague,,0132,1669-1670-02,1669
Buried,,0133,1669-1670-02,1669
Plague,46,0133,1669-1670-02,1669
Parishes in Middlesex and Surrey,61,0134,1669-1670-02,1669
Parishes in Middlesex and Surrey,166,0135,1669-1670-02,1669
Parishes in Middlesex and Surrey,,0136,1669-1670-02,1669
Buried,,0137,1669-1670-02,1669
Plague,,0137,1669-1670-02,1669
Buried,3,0138,1669-1670-02,1669
Plague,,0138,1669-1670-02,1669
Buried,52,0139,1669-1670-02,1669
Plague,,0139,1669-1670-02,1669
Buried,4,0140,1669-1670-02,1669
Plague,,0140,1669-1670-02,1669
Buried,23,0141,1669-1670-02,1669
Plague,,0141,1669-1670-02,1669
Buried,,0142,1669-1670-02,1669
Plague,,0142,1669-1670-02,1669
,43,0143,1669-1670-02,1669
,90,0144,1669-1670-02,1669
,,0145,1669-1670-02,1669
Buried,,0001,1669-1670-03,1669
Plague,,0001,1669-1670-03,1669
Buried,,0002,1669-1670-03,1669
Plague,,0002,1669-1670-03,1669
Buried,,0003,1669-1670-03,1669
Plague,,0003,1669-1670-03,1669
Buried,,0004,1669-1670-03,1669
Plague,,0004,1669-1670-03,1669
Buried,1,0005,1669-1670-03,1669
Plague,,0005,1669-1670-03,1669
Buried,,0006,1669-1670-03,1669
Plague,,0006,1669-1670-03,1669
Buried,,0007,1669-1670-03,1669
Plague,,0007,1669-1670-03,1669
Buried,2,0008,1669-1670-03,1669
Plague,,0008,1669-1670-03,1669
Buried,,0009,1669-1670-03,1669
Plague,,0009,1669-1670-03,1669
Buried,,0010,1669-1670-03,1669
Plague,,0010,1669-1670-03,1669
Buried,,0011,1669-1670-03,1669
Plague,,0011,1669-1670-03,1669
Buried,,0012,1669-1670-03,1669
Plague,,0012,1669-1670-03,1669
Buried,1,0013,1669-1670-03,1669
Plague,,0013,1669-1670-03,1669
Buried,,0014,1669-1670-03,1669
Plague,,0014,1669-1670-03,1669
Buried,2,0015,1669-1670-03,1669
Plague,,0015,1669-1670-03,1669
Buried,,0016,1669-1670-03,1669
Plague,,0016,1669-1670-03,1669
Buried,,0017,1669-1670-03,1669
Plague,,0017,1669-1670-03,1669
Buried,,0018,1669-1670-03,1669
Plague,,0018,1669-1670-03,1669
Buried,,0019,1669-1670-03,1669
Plague,,0019,1669-1670-03,1669
Buried,1,0020,1669-1670-03,1669
Plague,,0020,1669-1670-03,1669
Buried,,0021,1669-1670-03,1669
Plague,,0021,1669-1670-03,1669
Buried,,0022,1669-1670-03,1669
Plague,,0022,1669-1670-03,1669
Buried,,0023,1669-1670-03,1669
Plague,,0023,1669-1670-03,1669
Buried,,0024,1669-1670-03,1669
Plague,,0024,1669-1670-03,1669
Buried,,0025,1669-1670-03,1669
Plague,,0025,1669-1670-03,1669
Buried,,0026,1669-1670-03,1669
Plague,,0026,1669-1670-03,1669
Buried,1,0027,1669-1670-03,1669
Plague,,0027,1669-1670-03,1669
Buried,2,0028,1669-1670-03,1669
Plague,,0028,1669-1670-03,1669
Buried,,0029,1669-1670-03,1669
Plague,,0029,1669-1670-03,1669
Buried,2,0030,1669-1670-03,1669
Plague,,0030,1669-1670-03,1669
Buried,,0031,1669-1670-03,1669
Plague,,0031,1669-1670-03,1669
Buried,,0032,1669-1670-03,1669
Plague,,0032,1669-1670-03,1669
Buried,,0033,1669-1670-03,1669
Plague,,0033,1669-1670-03,1669
Buried,,0034,1669-1670-03,1669
Plague,,0034,1669-1670-03,1669
Buried,,0035,1669-1670-03,1669
Plague,,0035,1669-1670-03,1669
Buried,2,0036,1669-1670-03,1669
Plague,,0036,1669-1670-03,1669
Buried,1,0037,1669-1670-03,1669
Plague,,0037,1669-1670-03,1669
Buried,,0038,1669-1670-03,1669
Plague,,0038,1669-1670-03,1669
Buried,1,0039,1669-1670-03,1669
Plague,,0039,1669-1670-03,1669
Buried,,0040,1669-1670-03,1669
Plague,,0040,1669-1670-03,1669
Buried,,0041,1669-1670-03,1669
Plague,,0041,1669-1670-03,1669
Buried,2,0042,1669-1670-03,1669
Plague,,0042,1669-1670-03,1669
Buried,2,0043,1669-1670-03,1669
Plague,,0043,1669-1670-03,1669
Buried,1,0044,1669-1670-03,1669
Plague,,0044,1669-1670-03,1669
Buried,,0045,1669-1670-03,1669
Plague,,0045,1669-1670-03,1669
Buried,,0046,1669-1670-03,1669
Plague,,0046,1669-1670-03,1669
Buried,,0047,1669-1670-03,1669
Plague,,0047,1669-1670-03,1669
Buried,1,0048,1669-1670-03,1669
Plague,,0048,1669-1670-03,1669
Buried,1,0049,1669-1670-03,1669
Plague,,0049,1669-1670-03,1669
Buried,,0050,1669-1670-03,1669
Plague,,0050,1669-1670-03,1669
Buried,,0051,1669-1670-03,1669
Plague,,0051,1669-1670-03,1669
Buried,,0052,1669-1670-03,1669
Plague,,0052,1669-1670-03,1669
Buried,,0053,1669-1670-03,1669
Plague,,0053,1669-1670-03,1669
Buried,,0054,1669-1670-03,1669
Plague,,0054,1669-1670-03,1669
Buried,1,0055,1669-1670-03,1669
Plague,,0055,1669-1670-03,1669
Buried,,0056,1669-1670-03,1669
Plague,,0056,1669-1670-03,1669
Buried,,0057,1669-1670-03,1669
Plague,,0057,1669-1670-03,1669
Buried,,0058,1669-1670-03,1669
Plague,,0058,1669-1670-03,1669
Buried,,0059,1669-1670-03,1669
Plague,,0059,1669-1670-03,1669
Buried,,0060,1669-1670-03,1669
Plague,,0060,1669-1670-03,1669
Buried,,0061,1669-1670-03,1669
Plague,,0061,1669-1670-03,1669
Buried,,0062,1669-1670-03,1669
Plague,,0062,1669-1670-03,1669
Buried,,0063,1669-1670-03,1669
Plague,,0063,1669-1670-03,1669
Buried,,0064,1669-1670-03,1669
Plague,,0064,1669-1670-03,1669
Buried,,0065,1669-1670-03,1669
Plague,,0065,1669-1670-03,1669
Buried,,0066,1669-1670-03,1669
Plague,,0066,1669-1670-03,1669
Buried,,0067,1669-1670-03,1669
Plague,,0067,1669-1670-03,1669
Buried,,0068,1669-1670-03,1669
Plague,,0068,1669-1670-03,1669
Buried,2,0069,1669-1670-03,1669
Plague,,0069,1669-1670-03,1669
Buried,,0070,1669-1670-03,1669
Plague,,0070,1669-1670-03,1669
Buried,,0071,1669-1670-03,1669
Plague,,0071,1669-1670-03,1669
Buried,,0072,1669-1670-03,1669
Plague,,0072,1669-1670-03,1669
Buried,1,0073,1669-1670-03,1669
Plague,,0073,1669-1670-03,1669
Buried,,0074,1669-1670-03,1669
Plague,,0074,1669-1670-03,1669
Buried,,0075,1669-1670-03,1669
Plague,,0075,1669-1670-03,1669
Buried,,0076,1669-1670-03,1669
Plague,,0076,1669-1670-03,1669
Buried,,0077,1669-1670-03,1669
Plague,,0077,1669-1670-03,1669
Buried,,0078,1669-1670-03,1669
Plague,,0078,1669-1670-03,1669
Buried,,0079,1669-1670-03,1669
Plague,,0079,1669-1670-03,1669
Buried,,0080,1669-1670-03,1669
Plague,,0080,1669-1670-03,1669
Buried,,0081,1669-1670-03,1669
Plague,,0081,1669-1670-03,1669
Buried,1,0082,1669-1670-03,1669
Plague,,0082,1669-1670-03,1669
Buried,,0083,1669-1670-03,1669
Plague,,0083,1669-1670-03,1669
Buried,,0084,1669-1670-03,1669
Plague,,0084,1669-1670-03,1669
Buried,2,0085,1669-1670-03,1669
Plague,,0085,1669-1670-03,1669
Buried,,0086,1669-1670-03,1669
Plague,,0086,1669-1670-03,1669
Buried,,0087,1669-1670-03,1669
Plague,,0087,1669-1670-03,1669
Buried,,0088,1669-1670-03,1669
Plague,,0088,1669-1670-03,1669
Buried,,0089,1669-1670-03,1669
Plague,,0089,1669-1670-03,1669
Buried,,0090,1669-1670-03,1669
Plague,,0090,1669-1670-03,1669
Buried,,0091,1669-1670-03,1669
Plague,,0091,1669-1670-03,1669
Buried,1,0092,1669-1670-03,1669
Plague,,0092,1669-1670-03,1669
Buried,,0093,1669-1670-03,1669
Plague,,0093,1669-1670-03,1669
Buried,,0094,1669-1670-03,1669
Plague,,0094,1669-1670-03,1669
Buried,1,0095,1669-1670-03,1669
Plague,,0095,1669-1670-03,1669
Buried,,0096,1669-1670-03,1669
Plague,,0096,1669-1670-03,1669
Buried,,0097,1669-1670-03,1669
Plague,,0097,1669-1670-03,1669
,16,0098,1669-1670-03,1669
,32,0099,1669-1670-03,1669
,,0100,1669-1670-03,1669
Buried,19,0101,1669-1670-03,1669
Plague,,0101,1669-1670-03,1669
Buried,3,0102,1669-1670-03,1669
Plague,,0102,1669-1670-03,1669
Buried,3,0103,1669-1670-03,1669
Plague,,0103,1669-1670-03,1669
Buried,3,0104,1669-1670-03,1669
Plague,,0104,1669-1670-03,1669
Buried,,0105,1669-1670-03,1669
Plague,,0105,1669-1670-03,1669
Buried,7,0106,1669-1670-03,1669
Plague,,0106,1669-1670-03,1669
Buried,19,0107,1669-1670-03,1669
Plague,,0107,1669-1670-03,1669
Buried,13,0108,1669-1670-03,1669
Plague,,0108,1669-1670-03,1669
Buried,6,0109,1669-1670-03,1669
Plague,,0109,1669-1670-03,1669
Buried,16,0110,1669-1670-03,1669
Plague,,0110,1669-1670-03,1669
Buried,29,0111,1669-1670-03,1669
Plague,,0111,1669-1670-03,1669
Buried,27,0112,1669-1670-03,1669
Plague,,0112,1669-1670-03,1669
Buried,12,0113,1669-1670-03,1669
Plague,,0113,1669-1670-03,1669
Buried,14,0114,1669-1670-03,1669
Plague,,0114,1669-1670-03,1669
Buried,,0115,1669-1670-03,1669
Plague,,0115,1669-1670-03,1669
Buried,,0116,1669-1670-03,1669
Plague,,0116,1669-1670-03,1669
Buried,,0117,1669-1670-03,1669
Plague,,0117,1669-1670-03,1669
,99,0118,1669-1670-03,1669
,171,0119,1669-1670-03,1669
,,0120,1669-1670-03,1669
Buried,26,0121,1669-1670-03,1669
Plague,,0121,1669-1670-03,1669
Buried,3,0122,1669-1670-03,1669
Plague,,0122,1669-1670-03,1669
Buried,8,0123,1669-1670-03,1669
Plague,,0123,1669-1670-03,1669
Buried,8,0124,1669-1670-03,1669
Plague,,0124,1669-1670-03,1669
Buried,8,0125,1669-1670-03,1669
Plague,,0125,1669-1670-03,1669
Buried,10,0126,1669-1670-03,1669
Plague,,0126,1669-1670-03,1669
Buried,24,0127,1669-1670-03,1669
Plague,,0127,1669-1670-03,1669
Buried,4,0128,1669-1670-03,1669
Plague,,0128,1669-1670-03,1669
Buried,6,0129,1669-1670-03,1669
Plague,,0129,1669-1670-03,1669
Buried,20,0130,1669-1670-03,1669
Plague,,0130,1669-1670-03,1669
Buried,,0131,1669-1670-03,1669
Plague,,0131,1669-1670-03,1669
Buried,8,0132,1669-1670-03,1669
Plague,,0132,1669-1670-03,1669
Buried,45,0133,1669-1670-03,1669
Plague,,0133,1669-1670-03,1669
Parishes in Middlesex and Surrey,103,0134,1669-1670-03,1669
Parishes in Middlesex and Surrey,170,0135,1669-1670-03,1669
Parishes in Middlesex and Surrey,,0136,1669-1670-03,1669
Buried,12,0137,1669-1670-03,1669
Plague,,0137,1669-1670-03,1669
Buried,3,0138,1669-1670-03,1669
Plague,,0138,1669-1670-03,1669
Buried,43,0139,1669-1670-03,1669
Plague,,0139,1669-1670-03,1669
Buried,2,0140,1669-1670-03,1669
Plague,,0140,1669-1670-03,1669
Buried,27,0141,1669-1670-03,1669
Plague,,0141,1669-1670-03,1669
Buried,,0142,1669-1670-03,1669
Plague,,0142,1669-1670-03,1669
,49,0143,1669-1670-03,1669
,87,0144,1669-1670-03,1669
,,0145,1669-1670-03,1669
Buried,,0001,1669-1670-04,1669
Plague,,0001,1669-1670-04,1669
Buried,2,0002,1669-1670-04,1669
Plague,,0002,1669-1670-04,1669
Buried,1,0003,1669-1670-04,1669
Plague,,0003,1669-1670-04,1669
Buried,,0004,1669-1670-04,1669
Plague,,0004,1669-1670-04,1669
Buried,,0005,1669-1670-04,1669
Plague,,0005,1669-1670-04,1669
Buried,,0006,1669-1670-04,1669
Plague,,0006,1669-1670-04,1669
Buried,1,0007,1669-1670-04,1669
Plague,,0007,1669-1670-04,1669
Buried,,0008,1669-1670-04,1669
Plague,,0008,1669-1670-04,1669
Buried,1,0009,1669-1670-04,1669
Plague,,0009,1669-1670-04,1669
Buried,,0010,1669-1670-04,1669
Plague,,0010,1669-1670-04,1669
Buried,,0011,1669-1670-04,1669
Plague,,0011,1669-1670-04,1669
Buried,2,0012,1669-1670-04,1669
Plague,,0012,1669-1670-04,1669
Buried,,0013,1669-1670-04,1669
Plague,,0013,1669-1670-04,1669
Buried,1,0014,1669-1670-04,1669
Plague,,0014,1669-1670-04,1669
Buried,,0015,1669-1670-04,1669
Plague,,0015,1669-1670-04,1669
Buried,,0016,1669-1670-04,1669
Plague,,0016,1669-1670-04,1669
Buried,,0017,1669-1670-04,1669
Plague,,0017,1669-1670-04,1669
Buried,,0018,1669-1670-04,1669
Plague,,0018,1669-1670-04,1669
Buried,,0019,1669-1670-04,1669
Plague,,0019,1669-1670-04,1669
Buried,1,0020,1669-1670-04,1669
Plague,,0020,1669-1670-04,1669
Buried,1,0021,1669-1670-04,1669
Plague,,0021,1669-1670-04,1669
Buried,,0022,1669-1670-04,1669
Plague,,0022,1669-1670-04,1669
Buried,,0023,1669-1670-04,1669
Plague,,0023,1669-1670-04,1669
Buried,2,0024,1669-1670-04,1669
Plague,,0024,1669-1670-04,1669
Buried,,0025,1669-1670-04,1669
Plague,,0025,1669-1670-04,1669
Buried,,0026,1669-1670-04,1669
Plague,,0026,1669-1670-04,1669
Buried,,0027,1669-1670-04,1669
Plague,,0027,1669-1670-04,1669
Buried,,0028,1669-1670-04,1669
Plague,,0028,1669-1670-04,1669
Buried,,0029,1669-1670-04,1669
Plague,,0029,1669-1670-04,1669
Buried,1,0030,1669-1670-04,1669
Plague,,0030,1669-1670-04,1669
Buried,1,0031,1669-1670-04,1669
Plague,,0031,1669-1670-04,1669
Buried,1,0032,1669-1670-04,1669
Plague,,0032,1669-1670-04,1669
Buried,,0033,1669-1670-04,1669
Plague,,0033,1669-1670-04,1669
Buried,,0034,1669-1670-04,1669
Plague,,0034,1669-1670-04,1669
Buried,,0035,1669-1670-04,1669
Plague,,0035,1669-1670-04,1669
Buried,,0036,1669-1670-04,1669
Plague,,0036,1669-1670-04,1669
Buried,,0037,1669-1670-04,1669
Plague,,0037,1669-1670-04,1669
Buried,,0038,1669-1670-04,1669
Plague,,0038,1669-1670-04,1669
Buried,,0039,1669-1670-04,1669
Plague,,0039,1669-1670-04,1669
Buried,,0040,1669-1670-04,1669
Plague,,0040,1669-1670-04,1669
Buried,,0041,1669-1670-04,1669
Plague,,0041,1669-1670-04,1669
Buried,,0042,1669-1670-04,1669
Plague,,0042,1669-1670-04,1669
Buried,1,0043,1669-1670-04,1669
Plague,,0043,1669-1670-04,1669
Buried,,0044,1669-1670-04,1669
Plague,,0044,1669-1670-04,1669
Buried,,0045,1669-1670-04,1669
Plague,,0045,1669-1670-04,1669
Buried,,0046,1669-1670-04,1669
Plague,,0046,1669-1670-04,1669
Buried,,0047,1669-1670-04,1669
Plague,,0047,1669-1670-04,1669
Buried,,0048,1669-1670-04,1669
Plague,,0048,1669-1670-04,1669
Buried,,0049,1669-1670-04,1669
Plague,,0049,1669-1670-04,1669
Buried,,0050,1669-1670-04,1669
Plague,,0050,1669-1670-04,1669
Buried,,0051,1669-1670-04,1669
Plague,,0051,1669-1670-04,1669
Buried,,0052,1669-1670-04,1669
Plague,,0052,1669-1670-04,1669
Buried,,0053,1669-1670-04,1669
Plague,,0053,1669-1670-04,1669
Buried,1,0054,1669-1670-04,1669
Plague,,0054,1669-1670-04,1669
Buried,1,0055,1669-1670-04,1669
Plague,,0055,1669-1670-04,1669
Buried,1,0056,1669-1670-04,1669
Plague,,0056,1669-1670-04,1669
Buried,,0057,1669-1670-04,1669
Plague,,0057,1669-1670-04,1669
Buried,,0058,1669-1670-04,1669
Plague,,0058,1669-1670-04,1669
Buried,,0059,1669-1670-04,1669
Plague,,0059,1669-1670-04,1669
Buried,,0060,1669-1670-04,1669
Plague,,0060,1669-1670-04,1669
Buried,1,0061,1669-1670-04,1669
Plague,,0061,1669-1670-04,1669
Buried,,0062,1669-1670-04,1669
Plague,,0062,1669-1670-04,1669
Buried,,0063,1669-1670-04,1669
Plague,,0063,1669-1670-04,1669
Buried,,0064,1669-1670-04,1669
Plague,,0064,1669-1670-04,1669
Buried,,0065,1669-1670-04,1669
Plague,,0065,1669-1670-04,1669
Buried,,0066,1669-1670-04,1669
Plague,,0066,1669-1670-04,1669
Buried,,0067,1669-1670-04,1669
Plague,,0067,1669-1670-04,1669
Buried,,0068,1669-1670-04,1669
Plague,,0068,1669-1670-04,1669
Buried,1,0069,1669-1670-04,1669
Plague,,0069,1669-1670-04,1669
Buried,,0070,1669-1670-04,1669
Plague,,0070,1669-1670-04,1669
Buried,,0071,1669-1670-04,1669
Plague,,0071,1669-1670-04,1669
Buried,,0072,1669-1670-04,1669
Plague,,0072,1669-1670-04,1669
Buried,,0073,1669-1670-04,1669
Plague,,0073,1669-1670-04,1669
Buried,1,0074,1669-1670-04,1669
Plague,,0074,1669-1670-04,1669
Buried,,0075,1669-1670-04,1669
Plague,,0075,1669-1670-04,1669
Buried,,0076,1669-1670-04,1669
Plague,,0076,1669-1670-04,1669
Buried,,0077,1669-1670-04,1669
Plague,,0077,1669-1670-04,1669
Buried,,0078,1669-1670-04,1669
Plague,,0078,1669-1670-04,1669
Buried,,0079,1669-1670-04,1669
Plague,,0079,1669-1670-04,1669
Buried,,0080,1669-1670-04,1669
Plague,,0080,1669-1670-04,1669
Buried,,0081,1669-1670-04,1669
Plague,,0081,1669-1670-04,1669
Buried,2,0082,1669-1670-04,1669
Plague,,0082,1669-1670-04,1669
Buried,,0083,1669-1670-04,1669
Plague,,0083,1669-1670-04,1669
Buried,,0084,1669-1670-04,1669
Plague,,0084,1669-1670-04,1669
Buried,,0085,1669-1670-04,1669
Plague,,0085,1669-1670-04,1669
Buried,1,0086,1669-1670-04,1669
Plague,,0086,1669-1670-04,1669
Buried,,0087,1669-1670-04,1669
Plague,,0087,1669-1670-04,1669
Buried,,0088,1669-1670-04,1669
Plague,,0088,1669-1670-04,1669
Buried,,0089,1669-1670-04,1669
Plague,,0089,1669-1670-04,1669
Buried,,0090,1669-1670-04,1669
Plague,,0090,1669-1670-04,1669
Buried,,0091,1669-1670-04,1669
Plague,,0091,1669-1670-04,1669
Buried,,0092,1669-1670-04,1669
Plague,,0092,1669-1670-04,1669
Buried,4,0093,1669-1670-04,1669
Plague,,0093,1669-1670-04,1669
Buried,2,0094,1669-1670-04,1669
Plague,,0094,1669-1670-04,1669
Buried,,0095,1669-1670-04,1669
Plague,,0095,1669-1670-04,1669
Buried,,0096,1669-1670-04,1669
Plague,,0096,1669-1670-04,1669
Buried,,0097,1669-1670-04,1669
Plague,,0097,1669-1670-04,1669
,15,0098,1669-1670-04,1669
,31,0099,1669-1670-04,1669
,,0100,1669-1670-04,1669
Buried,16,0101,1669-1670-04,1669
Plague,,0101,1669-1670-04,1669
Buried,,0102,1669-1670-04,1669
Plague,,0102,1669-1670-04,1669
Buried,1,0103,1669-1670-04,1669
Plague,,0103,1669-1670-04,1669
Buried,4,0104,1669-1670-04,1669
Plague,,0104,1669-1670-04,1669
Buried,,0105,1669-1670-04,1669
Plague,,0105,1669-1670-04,1669
Buried,2,0106,1669-1670-04,1669
Plague,,0106,1669-1670-04,1669
Buried,12,0107,1669-1670-04,1669
Plague,,0107,1669-1670-04,1669
Buried,6,0108,1669-1670-04,1669
Plague,,0108,1669-1670-04,1669
Buried,3,0109,1669-1670-04,1669
Plague,,0109,1669-1670-04,1669
Buried,5,0110,1669-1670-04,1669
Plague,,0110,1669-1670-04,1669
Buried,23,0111,1669-1670-04,1669
Plague,,0111,1669-1670-04,1669
Buried,21,0112,1669-1670-04,1669
Plague,,0112,1669-1670-04,1669
Buried,14,0113,1669-1670-04,1669
Plague,,0113,1669-1670-04,1669
Buried,13,0114,1669-1670-04,1669
Plague,,0114,1669-1670-04,1669
Buried,,0115,1669-1670-04,1669
Plague,,0115,1669-1670-04,1669
Buried,,0116,1669-1670-04,1669
Plague,,0116,1669-1670-04,1669
Buried,,0117,1669-1670-04,1669
Plague,,0117,1669-1670-04,1669
,77,0118,1669-1670-04,1669
,119,0119,1669-1670-04,1669
,,0120,1669-1670-04,1669
Buried,26,0121,1669-1670-04,1669
Plague,,0121,1669-1670-04,1669
Buried,,0122,1669-1670-04,1669
Plague,,0122,1669-1670-04,1669
Buried,9,0123,1669-1670-04,1669
Plague,,0123,1669-1670-04,1669
Buried,4,0124,1669-1670-04,1669
Plague,,0124,1669-1670-04,1669
Buried,5,0125,1669-1670-04,1669
Plague,,0125,1669-1670-04,1669
Buried,9,0126,1669-1670-04,1669
Plague,,0126,1669-1670-04,1669
Buried,6,0127,1669-1670-04,1669
Plague,,0127,1669-1670-04,1669
Buried,3,0128,1669-1670-04,1669
Plague,,0128,1669-1670-04,1669
Buried,5,0129,1669-1670-04,1669
Plague,,0129,1669-1670-04,1669
Buried,18,0130,1669-1670-04,1669
Plague,,0130,1669-1670-04,1669
Buried,,0131,1669-1670-04,1669
Plague,,0131,1669-1670-04,1669
Buried,1,0132,1669-1670-04,1669
Plague,,0132,1669-1670-04,1669
Buried,24,0133,1669-1670-04,1669
Plague,,0133,1669-1670-04,1669
Parishes in Middlesex and Surrey,78,0134,1669-1670-04,1669
Parishes in Middlesex and Surrey,110,0135,1669-1670-04,1669
Parishes in Middlesex and Surrey,,0136,1669-1670-04,1669
Buried,9,0137,1669-1670-04,1669
Plague,,0137,1669-1670-04,1669
Buried,2,0138,1669-1670-04,1669
Plague,,0138,1669-1670-04,1669
Buried,29,0139,1669-1670-04,1669
Plague,,0139,1669-1670-04,1669
Buried,1,0140,1669-1670-04,1669
Plague,,0140,1669-1670-04,1669
Buried,17,0141,1669-1670-04,1669
Plague,,0141,1669-1670-04,1669
Buried,,0142,1669-1670-04,1669
Plague,,0142,1669-1670-04,1669
,57,0143,1669-1670-04,1669
,58,0144,1669-1670-04,1669
,,0145,1669-1670-04,1669
Buried,,0001,1669-1670-05,1669
Plague,,0001,1669-1670-05,1669
Buried,1,0002,1669-1670-05,1669
Plague,,0002,1669-1670-05,1669
Buried,,0003,1669-1670-05,1669
Plague,,0003,1669-1670-05,1669
Buried,,0004,1669-1670-05,1669
Plague,,0004,1669-1670-05,1669
Buried,,0005,1669-1670-05,1669
Plague,,0005,1669-1670-05,1669
Buried,,0006,1669-1670-05,1669
Plague,,0006,1669-1670-05,1669
Buried,,0007,1669-1670-05,1669
Plague,,0007,1669-1670-05,1669
Buried,1,0008,1669-1670-05,1669
Plague,,0008,1669-1670-05,1669
Buried,,0009,1669-1670-05,1669
Plague,,0009,1669-1670-05,1669
Buried,1,0010,1669-1670-05,1669
Plague,,0010,1669-1670-05,1669
Buried,,0011,1669-1670-05,1669
Plague,,0011,1669-1670-05,1669
Buried,,0012,1669-1670-05,1669
Plague,,0012,1669-1670-05,1669
Buried,,0013,1669-1670-05,1669
Plague,,0013,1669-1670-05,1669
Buried,1,0014,1669-1670-05,1669
Plague,,0014,1669-1670-05,1669
Buried,1,0015,1669-1670-05,1669
Plague,,0015,1669-1670-05,1669
Buried,,0016,1669-1670-05,1669
Plague,,0016,1669-1670-05,1669
Buried,,0017,1669-1670-05,1669
Plague,,0017,1669-1670-05,1669
