"Omeka Item #","DataScribe Item #","DataScribe Record #","DataScribe Record Position",Year,is_missing,is_illegible,"Week Number",is_missing,is_illegible,"Unique Identifier",is_missing,is_illegible,"Start Day",is_missing,is_illegible,"Start Month",is_missing,is_illegible,"End Day",is_missing,is_illegible,"End Month",is_missing,is_illegible,Aged,is_missing,is_illegible,Ague,is_missing,is_illegible,Apoplexy,is_missing,is_illegible,Asthma,is_missing,is_illegible,Bed-ridden,is_missing,is_illegible,Blasted,is_missing,is_illegible,Bleeding,is_missing,is_illegible,Bloody-flux,is_missing,is_illegible,Calenture,is_missing,is_illegible,Cancer,is_missing,is_illegible,Canker,is_missing,is_illegible,"Chicken Pox",is_missing,is_illegible,Child-Bed,is_missing,is_illegible,Chrisoms,is_missing,is_illegible,Cold,is_missing,is_illegible,Colick,is_missing,is_illegible,Consumption,is_missing,is_illegible,Convulsion,is_missing,is_illegible,Cough,is_missing,is_illegible,Cramp,is_missing,is_illegible,Diabetes,is_missing,is_illegible,Dropsie,is_missing,is_illegible,Falling-sickness,is_missing,is_illegible,Fever,is_missing,is_illegible,Fistula,is_missing,is_illegible,"Flox and Small-Pox",is_missing,is_illegible,"Flox and Small-Pox (Descriptive Text)",is_missing,is_illegible,Flux,is_missing,is_illegible,French-Pox,is_missing,is_illegible,Frets,is_missing,is_illegible,Gangreen,is_missing,is_illegible,Gout,is_missing,is_illegible,Gravel,is_missing,is_illegible,Grief,is_missing,is_illegible,"Griping in the Guts",is_missing,is_illegible,Headache,is_missing,is_illegible,Headmouldshot,is_missing,is_illegible,"Hooping Cough",is_missing,is_illegible,Hiccough,is_missing,is_illegible,Horshoehead,is_missing,is_illegible,Impostume,is_missing,is_illegible,Infants,is_missing,is_illegible,Inflammation,is_missing,is_illegible,Itch,is_missing,is_illegible,Jaundies,is_missing,is_illegible,Jaw-fallen,is_missing,is_illegible,"Kings Evil",is_missing,is_illegible,Leprosie,is_missing,is_illegible,Lethargy,is_missing,is_illegible,Liver-grown,is_missing,is_illegible,Looseness,is_missing,is_illegible,"Lunatick and Frenzy",is_missing,is_illegible,"Malignant Fever",is_missing,is_illegible,Meagrim,is_missing,is_illegible,Measles,is_missing,is_illegible,Miscarriage,is_missing,is_illegible,Mortification,is_missing,is_illegible,Mother,is_missing,is_illegible,"Noli me tangere",is_missing,is_illegible,Palsie,is_missing,is_illegible,Plague,is_missing,is_illegible,Planet,is_missing,is_illegible,Plurisie,is_missing,is_illegible,Purples,is_missing,is_illegible,Quinsie,is_missing,is_illegible,Rash,is_missing,is_illegible,Rheumatism,is_missing,is_illegible,Rickets,is_missing,is_illegible,"Rising of the Lights",is_missing,is_illegible,"Running of the Reins",is_missing,is_illegible,Rupture,is_missing,is_illegible,"Scald Head",is_missing,is_illegible,"Scarlet Fever",is_missing,is_illegible,Sciatica,is_missing,is_illegible,Scowring,is_missing,is_illegible,Scurvy,is_missing,is_illegible,Sores,is_missing,is_illegible,Shingles,is_missing,is_illegible,Spleen,is_missing,is_illegible,Spotted-Fever,is_missing,is_illegible,"St. Anthony's Fire",is_missing,is_illegible,Starved,is_missing,is_illegible,"Starved (Descriptive Text)",is_missing,is_illegible,Stone,is_missing,is_illegible,"Stopping of the Stomach",is_missing,is_illegible,Strangury,is_missing,is_illegible,Strongullion,is_missing,is_illegible,Suddenly,is_missing,is_illegible,Surfeit,is_missing,is_illegible,"Swelling in the Throat",is_missing,is_illegible,Swine-Pox,is_missing,is_illegible,Teeth,is_missing,is_illegible,Thrush,is_missing,is_illegible,Tissick,is_missing,is_illegible,Tympany,is_missing,is_illegible,"Twisting of the Guts",is_missing,is_illegible,Ulcer,is_missing,is_illegible,Vapours,is_missing,is_illegible,Vomiting,is_missing,is_illegible,"Water in the Head",is_missing,is_illegible,Wen,is_missing,is_illegible,Wind,is_missing,is_illegible,Wolf,is_missing,is_illegible,Worms,is_missing,is_illegible,Abortive,is_missing,is_illegible,Overlaid,is_missing,is_illegible,Still-born,is_missing,is_illegible,Drowned,is_missing,is_illegible,"Drowned (Descriptive Text)",is_missing,is_illegible,"Found Dead",is_missing,is_illegible,"Found Dead (Descriptive Text)",is_missing,is_illegible,Executed,is_missing,is_illegible,"Executed (Descriptive Text)",is_missing,is_illegible,Killed,is_missing,is_illegible,"Killed (Descriptive Text)",is_missing,is_illegible,Suicide,is_missing,is_illegible,"Suicide (Descriptive Text)",is_missing,is_illegible,Other,is_missing,is_illegible,"Other (Descriptive Text)",is_missing,is_illegible,"Christened (Male)",is_missing,is_illegible,"Christened (Female)",is_missing,is_illegible,"Christened (In All)",is_missing,is_illegible,"Buried (Male)",is_missing,is_illegible,"Buried (Female)",is_missing,is_illegible,"Buried (All)",is_missing,is_illegible,"Increase/Decrease in Burials",is_missing,is_illegible
762,14511,1093,1,1701,,,24,,,Laxton-1701-24-verso,,,27,,,May,,,3,,,June,,,19,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,4,,,,1,,,1,,3,,,50,,,112,,,,1,,,1,,,1,,16,,,,1,,44,,,,1,,29,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,33,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,,1,,3,,,,1,,1,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,11,,,1,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,1,,,8,,,,1,,,1,,1,,,1,,,,1,,,1,,31,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,2,,,5,,,1,,,"Drowned accidentally in the Thames at St Mary at Retherheth 1",,,,1,,,1,,,1,,,1,,1,,,"One with a Horse-mane Card at St Giles in the Fields",,,2,,,"Hang'd themselves 2. One (being Lunatik) at St James at Clerkenwel, Buried at Christs Church, London 1;  And one at St Dunstan at Stepney 1",,,2,,,"One by a Fall off of a Horse at St Margaret in Westminster 1; And one at St Martin in the Fields 1",,,141,,,152,,,293,,,199,,,201,,,400,,,-4,,
763,14512,1074,1,1701,,,25,,,Laxton-1701-25-verso,,,3,,,June,,,10,,,June,,,23,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,4,,,3,,,,1,,2,,,38,,,94,,,,1,,,1,,,1,,11,,,,1,,42,,,,1,,27,,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,15,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,8,,,2,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,1,,,4,,,,1,,,1,,,1,,,1,,,1,,,1,,26,,,,1,,2,,,,1,,,1,,2,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,4,,,3,,,"One in the Thames at St Paul at Shadwel. And two at St Martin in the Fields.",,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,"Hang'd himself (being distracted) at St Clement Danes 1.",,,1,,,"Kill'd accidentally at St Ann in Westminster 1.",,,136,,,132,,,268,,,168,,,159,,,327,,,-73,,
764,14513,1081,1,1701,,,26,,,Laxton-1701-26-verso,,,10,,,June,,,17,,,June,,,26,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,1,,,,1,,,1,,,1,,44,,,90,,,,1,,,1,,,1,,9,,,,1,,66,,,,1,,24,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,21,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,1,,,,1,,2,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,13,,,4,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,5,,,,1,,,1,,1,,,1,,,,1,,,1,,21,,,3,,,1,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,10,,,2,,,"Drowned accidently in the River of Thames 2. One at Thomas the Apostle. And one at St Olave in Southwark.",,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,"Bruised at St Botolph by Aldgate 1; Kill'd at Deptford, Buried at St Andrew in Holborn 1. ",,,162,,,130,,,292,,,175,,,188,,,363,,,36,,
765,14514,1090,1,1701,,,27,,,Laxton-1701-27-verso,,,17,,,June,,,24,,,June,,,17,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,3,,,,1,,,1,,2,,,58,,,106,,,,1,,,1,,,1,,5,,,,1,,51,,,,1,,17,,,,1,,1,,,1,,,,1,,,1,,,1,,,1,,,1,,16,,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,5,,,2,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,5,,,,1,,,1,,,1,,1,,,,1,,,1,,17,,,1,,,1,,,1,,,,1,,2,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,2,,,2,,,"One in a House of Office at St Olave in Southwark. And one in the Thames at St Mary at Retherheth",,,1,,,"Found dead in the Street a Male Infant at Alhallows the Wall 1.",,,1,,,,1,,1,,,"And one a Boy by his Father at St Saviour in Southwark",,,,1,,,1,,2,,,"Chincough 1; One by a Fall out of a Window at St Leonard in Shoreditch",,,150,,,120,,,270,,,165,,,173,,,338,,,-25,,
766,14515,1094,1,1701,,,28,,,Laxton-1701-28-verso,,,24,,,June,,,1,,,July,,,19,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,7,,,,1,,,1,,1,,,50,,,112,,,,1,,,1,,,1,,14,,,,1,,62,,,,1,,17,,,,1,,,1,,4,,,,1,,,1,,1,,,,1,,1,,,16,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,7,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,4,,,,1,,,1,,5,,,,1,,,1,,,1,,27,,,1,,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,1,,,26,,,7,,,"One at St Giles by Cripplegate. One at St Dunstan at Stepney. Three in the Thames... One at Paulswarf, buried at St James at Clerkenwel... One at St Mary at Retherheth... One at St Mary in the Savoy. And two in a Pond at St Leonard in Shoreditch.",,,,1,,,1,,,1,,,1,,1,,,"One by a Cart at St Margaret in Westminster.",,,1,,,,1,,2,,,"And two by the Fall of a House at St Martin in the Fields.",,,158,,,136,,,294,,,208,,,190,,,398,,,60,,
767,14516,1095,1,1701,,,29,,,Laxton-1701-29-verso,,,1,,,July,,,7,,,July,,,21,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,,1,,,1,,3,,,1,,,,1,,2,,,47,,,111,,,,1,,,1,,,1,,12,,,,1,,49,,,1,,,22,,,,1,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,21,,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,8,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,4,,,,1,,,1,,,1,,1,,,,1,,,1,,25,,,,1,,3,,,1,,,,1,,2,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,3,,,3,,,8,,,6,,,"Two at St Dunstan at Stepney. One at St Magdalen Bermondey. Two in the Thames at St Mary at Retherheth. And one at St Martin in the Fields.",,,1,,,"Found dead in the Street an Infant at St Paul in Covent Garden 1. ",,,,1,,,1,,,1,,,1,,1,,,"Hang'd herself (being distracted) at St Andrew in Holborn 1.",,,1,,,"Died by Misfortune (being so reported) at St Duustan at Stepney 1.",,,167,,,119,,,286,,,172,,,199,,,371,,,-27,,
768,14517,1080,1,1701,,,30,,,Laxton-1701-30-verso,,,8,,,July,,,15,,,July,,,19,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,55,,,106,,,,1,,,1,,,1,,14,,,,1,,53,,,,1,,18,,,,1,,,1,,2,,,,1,,1,,,,1,,,1,,,1,,23,,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,2,,,,1,,2,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,8,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,,1,,5,,,,1,,,1,,,1,,1,,,,1,,,1,,24,,,1,,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,1,,,12,,,2,,,"Drowned 2. One in the Thames at St Mary Somerset. And one at St Olave  in Southwark.",,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,"Kill'd by a Fall from a House at St Giles by Cripplegate 1.",,,124,,,118,,,242,,,192,,,172,,,364,,,-7,,
769,14518,1084,1,1701,,,31,,,Laxton-1701-31-verso,,,15,,,July,,,22,,,July,,,26,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,6,,,1,,,,1,,2,,,45,,,144,,,1,,,,1,,,1,,11,,,,1,,61,,,2,,,12,,,,1,,,1,,2,,,,1,,1,,,1,,,,1,,,1,,36,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,2,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,1,,,,1,,,1,,,1,,6,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,6,,,,1,,,1,,,1,,1,,,,1,,,1,,38,,,2,,,2,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,2,,,7,,,5,,,"Drowned 5. One at St Dunstan in the East. One at St Dunstan at Stepny. Two in the Thames at St Paul at Shadwel. And one at  St Clement Danes.",,,1,,,"Found dead at St Paul at Shadwel 1.",,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,"One in the Fall of feveral Piggs of lead at St Dunslan in the East 1; And one by a Pot at St Giles in the Fields 1.",1,,140,,,134,,,274,,,211,,,228,,,439,,,75,,
770,14519,1114,1,1701,,,32,,,Laxton-1701-32-verso,,,22,,,July,,,29,,,July,,,22,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,2,,,48,,,139,,,,1,,,1,,,1,,15,,,,1,,38,,,2,,,22,,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,37,,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,,,1,,,9,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,5,,,,1,,,1,,1,,,3,,,,1,,,1,,28,,,2,,,1,,,,1,,,1,,2,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,2,,,3,,,"One in the Thames, Buried at St Andrews in Holborn. And Two Brothers at London-Bridge, Buried at St Bridget alias Brides.",,,,1,,,1,,,1,,,1,,1,,,"One with a Sword at St Giles in the Fields",,,1,,,"Strangled herself, Buried in a Cross-way at St Margaret in Westminster 1",,,1,,,"And one at St James in Westminster.",1,,160,,,148,,,308,,,206,,,195,,,401,,,-38,,
771,14520,1115,1,1701,,,33,,,Laxton-1701-33-verso,,,29,,,July,,,5,,,August,,,25,,,,1,,5,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,5,,,1,,,,1,,,1,,38,,,126,,,,1,,,1,,,1,,8,,,,1,,41,,,,1,,13,,,,1,,,1,,1,,,,1,,1,,,1,,,,1,,,1,,35,,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,2,,,,1,,,1,,,1,,5,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,2,,,7,,,1,,,,1,,1,,,1,,,,1,,,1,,19,,,2,,,,1,,2,,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,3,,,5,,,7,,,"One at St Magnus by London-Bridge. One at St Olave in Southwark. One at St Saviour in Southwark. One in a Tub of Soup Suds at St Katharine by the Tower. One at Lambeth. One a Man unknown at St Margaret in Westminster. And one at St Martin in the Fields.",,,,1,,,1,,,1,,,1,,1,,,"One by a Coach at St Ann in Westminster.",,,,1,,,1,,1,,,"And one by a Fall out of a Window at St Martin in the Fields.",,,160,,,149,,,309,,,190,,,181,,,371,,,-30,,
772,14521,1116,1,1701,,,34,,,Laxton-1701-34-verso,,,5,,,August,,,12,,,August,,,15,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,1,,,,1,,2,,,3,,,,1,,2,,,43,,,139,,,,1,,,1,,1,,,15,,,,1,,54,,,,1,,18,,,,1,,,1,,2,,,,1,,1,,,,1,,,1,,,1,,41,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,8,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,6,,,,1,,,1,,1,,,1,,,,1,,,1,,23,,,2,,,3,,,,1,,,1,,2,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,11,,,2,,,"One in the Thames at Three-Crane-Wharf, Buried at St Mary Woolnoth. And one in a Tub of Water at St Dunstan at Stepney.",,,,1,,,1,,,1,,,1,,2,,,"One by a Cart at St Martin in the Fields; And one by the Pole of a Coach at St Mary in the Savoy",,,1,,,"Hang'd himself (being Lunatick) at St Paul at Shadwel 1",,,,1,,,1,,158,,,154,,,312,,,204,,,207,,,411,,,40,,
773,14522,1117,1,1701,,,35,,,Laxton-1701-35-verso,,,12,,,August,,,19,,,August,,,25,,,,1,,4,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,7,,,,1,,,1,,3,,,46,,,125,,,1,,,,1,,,1,,8,,,,1,,48,,,1,,,18,,,,1,,,1,,1,,,,1,,1,,,1,,,,1,,,1,,28,,,,1,,,1,,,1,,,1,,,1,,4,,,1,,,,1,,,1,,1,,,,1,,3,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,6,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,,1,,,1,,,1,,1,,,4,,,,1,,,1,,1,,,2,,,,1,,,1,,26,,,,1,,5,,,1,,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,4,,,,1,,9,,,1,,,"Drowned a Person unknown at St Clement Danes 1. ",,,1,,,"Found dead a Male Child at St James at Clerkenwel 1.",,,,1,,,1,,1,,,"Murder'd at St Martin in the Fields 1.",,,1,,,"Cut his own Throat (being Lunatick) at St Katharine Creedchurch 1.",,,2,,,"Bruised at St Saviour in Southwark 1; Kill'd by an accidental Fall into a Dock at St Mary at Retherheth 1. ",,,151,,,177,,,328,,,206,,,191,,,397,,,-14,,
774,14523,1118,1,1701,,,36,,,Laxton-1701-36-verso,,,19,,,August,,,26,,,August,,,22,,,,1,,2,,,,1,,,1,,,1,,1,,,,1,,,1,,1,,,1,,,,1,,1,,,,1,,,1,,1,,,49,,,135,,,,1,,1,,,,1,,10,,,,1,,58,,,,1,,13,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,33,,,,1,,,1,,,1,,,1,,,1,,2,,,2,,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,11,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,6,,,,1,,,1,,2,,,,1,,,1,,,1,,38,,,,1,,,1,,,1,,,1,,2,,,,1,,2,,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,10,,,3,,,"One in the Thames out of a Lighter at St Bennet at Paulswharf. One near the Custom-house, Buried at St Olave in Hartstreet. And one in a Ditch at St Mary at Retherheth",,,1,,,"Found dead in the Street a Male Infant at St Bridget alias St Brides 1",,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,"Kill'd by the Sails of a Windmill at Battersea, Buried at St Clement Danes 1.",,,126,,,116,,,242,,,198,,,216,,,414,,,17,,
775,14524,1126,1,1701,,,37,,,Laxton-1701-37-verso,,,26,,,August,,,2,,,September,,,28,,,,1,,1,,,,1,,,1,,,1,,1,,,1,,,,1,,1,,,,1,,,1,,1,,,,1,,,1,,3,,,42,,,141,,,,1,,,1,,,1,,11,,,,1,,60,,,1,,,29,,,,1,,1,,,1,,,,1,,,1,,,1,,,1,,,1,,51,,,,1,,1,,,,1,,,1,,,1,,3,,,1,,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,10,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,,,5,,,,1,,,1,,2,,,1,,,,1,,,1,,33,,,,1,,1,,,,1,,,1,,1,,,,1,,1,,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,7,,,1,,,"Drowned in the Thames out of a Boat at St Katharine by the Tower 1.",,,1,,,"Found dead a Male Infant at St Dunstan at Stepney 1.",,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,"Kill'd by a fall at St Ann in Westminster 1.",,,138,,,142,,,280,,,229,,,221,,,450,,,36,,
776,14525,1127,1,1701,,,38,,,Laxton-1701-38-verso,,,2,,,September,,,9,,,September,,,22,,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,2,,,,1,,,1,,4,,,56,,,119,,,,1,,,1,,,1,,12,,,,1,,55,,,,1,,10,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,35,,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,9,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,7,,,,1,,,1,,4,,,3,,,,1,,,1,,31,,,,1,,3,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,1,,,3,,,1,,,"Drowned accidentally in the Thames at St Bridget alias St Brides 1.",,,1,,,"Found dead an Infant at St Margret in Westminster 1. ",,,,1,,,1,,,1,,,1,,1,,,"Hang'd himself (being Lunatick) at St Dunstan at Stepney 1.",,,2,,,"Kill'd by a Fall out of a Window at St Giles by Cripplegate 1; Dead Palsie 1",,,149,,,144,,,293,,,194,,,200,,,394,,,-56,,
777,14526,1159,1,1701,,,39,,,Laxton-1701-39-verso,,,9,,,September,,,16,,,September,,,17,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,4,,,1,,,,1,,,1,,57,,,105,,,,1,,,1,,,1,,4,,,,1,,65,,,1,,,15,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,27,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,10,,,1,,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,1,,,3,,,,1,,,1,,,1,,1,,,,1,,,1,,29,,,,1,,1,,,,1,,,1,,1,,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,5,,,1,,,8,,,2,,,"One in the Thames at St Mary Abchurch. And one in the Tub of Water at St John Wapping",,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,3,,,"Two by Horses whereof one at St Giles in the Fields, And one at St John at Hackney 2; One by a Fall down Stairs at St Sepulchres 1",,,159,,,139,,,298,,,178,,,199,,,377,,,-17,,
778,14527,1160,1,1701,,,40,,,Laxton-1701-40-verso,,,16,,,September,,,23,,,September,,,22,,,,1,,4,,,,1,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,2,,,,1,,,1,,4,,,46,,,105,,,,1,,,1,,,1,,7,,,,1,,57,,,1,,,16,,,,1,,,1,,1,,,,1,,1,,,,1,,,1,,,1,,33,,,,1,,,1,,,1,,,1,,,1,,1,,,1,,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,,1,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,4,,,1,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,,1,,,1,,,1,,,1,,4,,,,1,,,1,,2,,,,1,,,1,,,1,,24,,,1,,,1,,,,1,,,1,,1,,,,1,,2,,,,1,,,1,,,1,,,1,,1,,,3,,,,1,,14,,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,,1,,2,,,"Hang'd herself (being distracted) at St. Clement Danes 1; Poyson'd himself (being Lunatick) at St Mary in Whitechappel 1",,,2,,,"Burnt at St Bennet at Paulswharf 1; Kill'd by a Fall from a house  at St. James in Westminster 1 ",,,155,,,163,,,318,,,173,,,196,,,369,,,-8,,
